timestamp,device,roll,pitch,yaw,speed
2025-07-11T12:25:12.898,Rev_4,57.83,-8.11,0.07,0.0114
2025-07-11T12:25:12.986,Rev_2,7.19,4.23,7.16,-0.0003
2025-07-11T12:25:13.016,Rev_3,3.1,-19.29,0.35,0.0071
2025-07-11T12:25:13.018,Rev_4,57.89,-8.1,0.07,0.0119
2025-07-11T12:25:13.046,Rev_2,7.19,4.23,6.86,-0.0003
2025-07-11T12:25:13.138,Rev_4,57.88,-8.1,0.07,0.0114
2025-07-11T12:25:13.167,Rev_2,7.14,4.23,6.8,0.0025
2025-07-11T12:25:13.196,Rev_3,3.11,-19.26,0.35,0.0018
2025-07-11T12:25:13.257,Rev_4,57.87,-8.11,0.07,0.0114
2025-07-11T12:25:13.286,Rev_2,7.15,4.23,6.61,-0.0003
2025-07-11T12:25:13.317,Rev_3,3.11,-19.23,0.36,0.0018
2025-07-11T12:25:13.319,Rev_4,57.85,-8.12,0.07,0.0114
2025-07-11T12:25:13.346,Rev_2,7.16,4.23,6.88,-0.0003
2025-07-11T12:25:13.437,Rev_3,3.11,-19.22,0.36,-0.008
2025-07-11T12:25:13.438,Rev_4,57.85,-8.11,0.07,0.0065
2025-07-11T12:25:13.466,Rev_2,7.17,4.23,6.55,-0.0003
2025-07-11T12:25:13.556,Rev_3,3.05,-19.26,0.36,0.0024
2025-07-11T12:25:13.558,Rev_4,57.84,-8.12,0.06,0.0114
2025-07-11T12:25:13.647,Rev_2,7.17,4.24,6.71,-0.0003
2025-07-11T12:25:13.649,Rev_2,7.17,4.25,6.84,0.0065
2025-07-11T12:25:13.676,Rev_3,3.07,-19.23,0.36,0.0018
2025-07-11T12:25:13.677,Rev_4,57.84,-8.12,0.06,0.0065
2025-07-11T12:25:13.738,Rev_4,57.83,-8.1,0.06,0.0114
2025-07-11T12:25:13.767,Rev_2,7.13,4.25,7.16,0.0025
2025-07-11T12:25:13.856,Rev_3,3.08,-19.21,0.36,0.0018
2025-07-11T12:25:13.858,Rev_4,57.82,-8.11,0.06,0.0114
2025-07-11T12:25:13.919,Rev_4,57.82,-8.11,0.06,0.0114
2025-07-11T12:25:13.944,Rev_2,7.14,4.26,7.19,-0.0003
2025-07-11T12:25:13.946,Rev_2,7.16,4.26,7.22,-0.0003
2025-07-11T12:25:13.976,Rev_3,3.02,-19.28,0.37,-0.0024
2025-07-11T12:25:14.038,Rev_4,57.82,-8.1,0.06,0.0065
2025-07-11T12:25:14.096,Rev_3,3.03,-19.31,0.37,-0.0027
2025-07-11T12:25:14.124,Rev_2,7.17,4.26,7.18,-0.0003
2025-07-11T12:25:14.159,Rev_4,57.81,-8.12,0.06,0.0114
2025-07-11T12:25:14.187,Rev_2,7.17,4.26,7.14,-0.0003
2025-07-11T12:25:14.247,Rev_2,7.18,4.25,6.7,-0.0003
2025-07-11T12:25:14.276,Rev_3,3.04,-19.27,0.37,0.0018
2025-07-11T12:25:14.278,Rev_4,57.81,-8.12,0.06,0.0114
2025-07-11T12:25:14.339,Rev_4,57.81,-8.11,0.06,0.0114
2025-07-11T12:25:14.366,Rev_2,7.19,4.25,6.71,-0.0003
2025-07-11T12:25:14.396,Rev_3,3.05,-19.24,0.37,0.0018
2025-07-11T12:25:14.459,Rev_4,57.81,-8.1,0.06,0.0065
2025-07-11T12:25:14.486,Rev_2,7.19,4.24,7.03,-0.0003
2025-07-11T12:25:14.517,Rev_3,3.01,-19.2,0.37,0.0021
2025-07-11T12:25:14.547,Rev_2,7.19,4.24,6.82,-0.0003
2025-07-11T12:25:14.579,Rev_4,57.8,-8.11,0.06,0.0114
2025-07-11T12:25:14.638,Rev_4,57.8,-8.11,0.06,0.0114
2025-07-11T12:25:14.667,Rev_2,7.19,4.24,7.07,-0.0003
2025-07-11T12:25:14.696,Rev_3,3.03,-19.18,0.37,0.0018
2025-07-11T12:25:14.759,Rev_4,57.8,-8.11,0.06,0.0114
2025-07-11T12:25:14.787,Rev_2,7.2,4.24,6.99,-0.0003
2025-07-11T12:25:14.877,Rev_3,3.05,-19.14,0.37,0.0018
2025-07-11T12:25:14.879,Rev_4,57.79,-8.12,0.05,0.0114
2025-07-11T12:25:14.906,Rev_2,7.22,4.25,7.02,-0.0003
2025-07-11T12:25:14.997,Rev_3,3.05,-19.19,0.38,-0.0027
2025-07-11T12:25:14.999,Rev_4,57.79,-8.12,0.06,0.0114
2025-07-11T12:25:15.027,Rev_2,7.24,4.26,7.05,-0.0003
2025-07-11T12:25:15.058,Rev_4,57.78,-8.13,0.05,0.0114
2025-07-11T12:25:15.086,Rev_2,7.21,4.27,6.92,0.0025
2025-07-11T12:25:15.117,Rev_3,3.07,-19.23,0.38,-0.0027
2025-07-11T12:25:15.236,Rev_3,3.09,-19.17,0.38,0.0018
2025-07-11T12:25:15.238,Rev_4,57.8,-8.19,0.06,0.0162
2025-07-11T12:25:15.265,Rev_2,7.19,4.27,6.87,-0.0014
2025-07-11T12:25:15.267,Rev_2,7.11,4.26,6.82,-0.0014
2025-07-11T12:25:15.299,Rev_4,57.76,-8.45,0.05,0.0226
2025-07-11T12:25:15.356,Rev_3,3.1,-19.14,0.38,-0.0031
2025-07-11T12:25:15.357,Rev_4,58.0,-8.07,0.04,-0.006
2025-07-11T12:25:15.446,Rev_2,7.02,4.18,6.86,-0.0012
2025-07-11T12:25:15.476,Rev_3,3.1,-19.13,0.38,-0.0031
2025-07-11T12:25:15.477,Rev_4,57.79,-8.24,0.12,0.0006
2025-07-11T12:25:15.506,Rev_2,6.99,4.13,6.78,0.0028
2025-07-11T12:25:15.566,Rev_2,6.99,4.08,6.76,0.0028
2025-07-11T12:25:15.597,Rev_3,3.11,-19.11,0.38,-0.0031
2025-07-11T12:25:15.599,Rev_4,57.89,-8.18,0.13,-0.0031
2025-07-11T12:25:15.686,Rev_2,6.94,4.09,6.64,-0.0014
2025-07-11T12:25:15.716,Rev_3,3.11,-19.1,0.38,-0.0031
2025-07-11T12:25:15.718,Rev_4,57.86,-8.14,0.14,0.012
2025-07-11T12:25:15.781,Rev_4,57.92,-8.04,0.13,0.0029
2025-07-11T12:25:15.806,Rev_2,6.88,4.03,6.82,-0.0012
2025-07-11T12:25:15.837,Rev_3,3.12,-19.09,0.38,-0.0031
2025-07-11T12:25:15.866,Rev_2,6.85,3.98,6.7,0.0028
2025-07-11T12:25:15.898,Rev_4,57.89,-8.05,0.14,0.0072
2025-07-11T12:25:15.956,Rev_3,3.12,-19.07,0.38,0.0018
2025-07-11T12:25:15.986,Rev_2,6.84,3.94,6.64,0.0028
2025-07-11T12:25:16.020,Rev_4,57.93,-8.0,0.13,0.0174
2025-07-11T12:25:16.076,Rev_3,3.13,-19.06,0.39,-0.0031
2025-07-11T12:25:16.078,Rev_4,57.92,-7.93,0.13,0.012
2025-07-11T12:25:16.106,Rev_2,6.79,3.9,6.71,-0.0012
2025-07-11T12:25:16.166,Rev_2,6.76,3.87,6.65,-0.0012
2025-07-11T12:25:16.197,Rev_3,3.13,-19.05,0.39,-0.0031
2025-07-11T12:25:16.199,Rev_4,58.01,-7.92,0.14,0.0125
2025-07-11T12:25:16.286,Rev_2,6.76,3.84,6.78,0.0028
2025-07-11T12:25:16.316,Rev_3,3.13,-19.04,0.39,-0.008
2025-07-11T12:25:16.318,Rev_4,58.06,-7.86,0.13,0.0077
2025-07-11T12:25:16.406,Rev_2,6.76,3.82,7.03,0.0028
2025-07-11T12:25:16.436,Rev_3,3.16,-18.95,0.39,-0.0031
2025-07-11T12:25:16.437,Rev_4,58.09,-7.83,0.12,0.0077
2025-07-11T12:25:16.498,Rev_4,58.09,-7.76,0.12,0.0072
2025-07-11T12:25:16.557,Rev_3,3.21,-18.89,0.4,-0.0082
2025-07-11T12:25:16.618,Rev_4,58.04,-7.82,0.12,0.0072
2025-07-11T12:25:16.648,Rev_2,6.75,3.8,7.2,0.0028
2025-07-11T12:25:16.649,Rev_2,6.75,3.79,6.97,0.0028
2025-07-11T12:25:16.706,Rev_2,6.76,3.78,6.7,0.0028
2025-07-11T12:25:16.797,Rev_3,3.14,-18.94,0.4,-0.0122
2025-07-11T12:25:16.826,Rev_2,6.73,3.76,6.45,-0.0012
2025-07-11T12:25:16.857,Rev_4,58.07,-7.79,0.12,0.0174
2025-07-11T12:25:16.858,Rev_4,58.04,-7.77,0.11,0.0072
2025-07-11T12:25:16.916,Rev_3,3.05,-18.75,0.15,0.0116
2025-07-11T12:25:16.918,Rev_4,58.02,-7.64,0.1,0.0125
2025-07-11T12:25:16.945,Rev_2,6.72,3.74,6.29,0.0028
2025-07-11T12:25:17.008,Rev_2,6.71,3.73,6.33,0.0028
2025-07-11T12:25:17.036,Rev_3,3.06,-18.77,0.14,0.0018
2025-07-11T12:25:17.038,Rev_4,57.99,-7.66,0.11,0.0072
2025-07-11T12:25:17.126,Rev_2,6.67,3.71,6.11,-0.0012
2025-07-11T12:25:17.157,Rev_3,3.08,-18.76,0.14,0.0064
2025-07-11T12:25:17.159,Rev_4,57.96,-7.64,0.1,0.0072
2025-07-11T12:25:17.187,Rev_2,6.72,3.7,5.9,-0.0
2025-07-11T12:25:17.219,Rev_4,57.92,-7.65,0.1,0.012
2025-07-11T12:25:17.276,Rev_3,3.02,-18.92,0.14,-0.0222
2025-07-11T12:25:17.307,Rev_2,6.73,3.68,5.6,-0.0041
2025-07-11T12:25:17.338,Rev_4,57.97,-7.64,0.1,0.0125
2025-07-11T12:25:17.396,Rev_3,3.05,-18.89,0.14,0.0067
2025-07-11T12:25:17.426,Rev_2,6.77,3.67,5.28,-0.0
2025-07-11T12:25:17.458,Rev_4,58.0,-7.62,0.1,0.0077
2025-07-11T12:25:17.546,Rev_2,6.81,3.66,5.35,-0.0
2025-07-11T12:25:17.578,Rev_4,58.04,-7.6,0.09,0.0077
2025-07-11T12:25:17.636,Rev_3,3.0,-18.9,0.15,-0.0028
2025-07-11T12:25:17.638,Rev_4,58.02,-7.59,0.09,0.0072
2025-07-11T12:25:17.664,Rev_2,6.8,3.59,5.29,0.003
2025-07-11T12:25:17.759,Rev_4,57.99,-7.59,0.09,0.012
2025-07-11T12:25:17.785,Rev_2,6.84,3.53,5.45,0.0002
2025-07-11T12:25:17.786,Rev_2,6.88,3.48,5.56,0.0002
2025-07-11T12:25:17.876,Rev_3,2.91,-18.99,0.16,-0.0073
2025-07-11T12:25:17.877,Rev_4,57.97,-7.58,0.09,0.0072
2025-07-11T12:25:17.906,Rev_2,6.91,3.44,5.17,0.0002
2025-07-11T12:25:17.938,Rev_4,58.0,-7.57,0.08,0.0077
2025-07-11T12:25:17.997,Rev_3,2.93,-18.99,0.17,-0.0031
2025-07-11T12:25:18.059,Rev_4,58.04,-7.57,0.08,0.0077
2025-07-11T12:25:18.116,Rev_3,2.95,-19.04,0.17,-0.0027
2025-07-11T12:25:18.147,Rev_2,6.94,3.39,4.82,0.0002
2025-07-11T12:25:18.148,Rev_2,6.96,3.36,4.56,0.0002
2025-07-11T12:25:18.179,Rev_4,58.06,-7.58,0.08,0.0077
2025-07-11T12:25:18.207,Rev_2,6.98,3.32,4.37,0.0002
2025-07-11T12:25:18.237,Rev_3,2.96,-19.16,0.19,-0.0125
2025-07-11T12:25:18.298,Rev_4,58.09,-7.57,0.07,0.0077
2025-07-11T12:25:18.356,Rev_3,2.98,-19.14,0.19,-0.0031
2025-07-11T12:25:18.358,Rev_4,58.06,-7.56,0.07,0.0072
2025-07-11T12:25:18.386,Rev_2,7.01,3.3,4.61,0.0002
2025-07-11T12:25:18.447,Rev_2,7.03,3.27,4.36,0.0002
2025-07-11T12:25:18.476,Rev_3,2.96,-19.26,0.2,-0.0125
2025-07-11T12:25:18.477,Rev_4,58.09,-7.56,0.07,0.0077
2025-07-11T12:25:18.507,Rev_2,7.05,3.25,4.6,0.0002
2025-07-11T12:25:18.597,Rev_3,2.97,-19.28,0.21,-0.0027
2025-07-11T12:25:18.598,Rev_4,58.06,-7.56,0.07,0.012
2025-07-11T12:25:18.627,Rev_2,7.06,3.22,4.5,0.0002
2025-07-11T12:25:18.658,Rev_4,58.03,-7.56,0.07,0.0072
2025-07-11T12:25:18.716,Rev_3,2.97,-19.35,0.22,-0.0027
2025-07-11T12:25:18.747,Rev_2,7.08,3.2,4.54,0.0002
2025-07-11T12:25:18.782,Rev_4,58.05,-7.56,0.07,0.0125
2025-07-11T12:25:18.807,Rev_2,7.1,3.19,4.89,0.0002
2025-07-11T12:25:18.896,Rev_3,2.98,-19.37,0.22,-0.0027
2025-07-11T12:25:18.898,Rev_4,58.03,-7.56,0.07,0.0072
2025-07-11T12:25:18.986,Rev_2,7.11,3.18,4.75,0.0002
2025-07-11T12:25:19.016,Rev_3,3.0,-19.4,0.23,0.0022
2025-07-11T12:25:19.018,Rev_4,58.06,-7.55,0.06,0.0077
2025-07-11T12:25:19.046,Rev_2,7.12,3.16,4.77,0.0002
2025-07-11T12:25:19.079,Rev_4,58.03,-7.56,0.06,0.012
2025-07-11T12:25:19.106,Rev_2,7.13,3.15,4.91,0.0002
2025-07-11T12:25:19.136,Rev_3,3.01,-19.36,0.24,-0.0031
2025-07-11T12:25:19.256,Rev_3,3.02,-19.33,0.25,-0.0031
2025-07-11T12:25:19.257,Rev_4,58.06,-7.56,0.06,0.0077
2025-07-11T12:25:19.285,Rev_2,7.13,3.14,4.7,0.0002
2025-07-11T12:25:19.319,Rev_4,58.1,-7.55,0.06,0.0077
2025-07-11T12:25:19.347,Rev_2,7.14,3.13,4.84,0.0002
2025-07-11T12:25:19.406,Rev_2,7.15,3.12,5.03,0.0002
2025-07-11T12:25:19.437,Rev_3,3.03,-19.29,0.26,-0.0031
2025-07-11T12:25:19.438,Rev_4,58.12,-7.55,0.06,0.0077
2025-07-11T12:25:19.498,Rev_4,58.15,-7.55,0.06,0.0077
2025-07-11T12:25:19.529,Rev_2,7.16,3.11,4.94,0.0002
2025-07-11T12:25:19.618,Rev_3,3.04,-19.26,0.27,-0.0031
2025-07-11T12:25:19.706,Rev_2,7.16,3.1,4.71,0.0002
2025-07-11T12:25:19.707,Rev_2,7.17,3.1,4.79,0.0002
2025-07-11T12:25:19.739,Rev_4,58.17,-7.55,0.06,0.0077
2025-07-11T12:25:19.739,Rev_4,58.13,-7.55,0.06,0.0072
2025-07-11T12:25:19.797,Rev_3,3.05,-19.23,0.28,0.0018
2025-07-11T12:25:19.799,Rev_4,58.1,-7.54,0.06,0.0072
2025-07-11T12:25:19.885,Rev_2,7.17,3.09,4.86,0.0002
2025-07-11T12:25:19.919,Rev_4,58.12,-7.54,0.06,0.0077
2025-07-11T12:25:19.976,Rev_3,3.06,-19.21,0.28,-0.0031
2025-07-11T12:25:20.007,Rev_2,7.18,3.09,4.6,0.0002
2025-07-11T12:25:20.010,Rev_2,7.19,3.09,4.69,0.0002
2025-07-11T12:25:20.038,Rev_4,58.09,-7.54,0.06,0.0072
2025-07-11T12:25:20.096,Rev_3,3.07,-19.19,0.29,-0.0031
2025-07-11T12:25:20.186,Rev_2,7.19,3.08,4.55,0.0002
2025-07-11T12:25:20.216,Rev_3,3.07,-19.17,0.3,-0.0031
2025-07-11T12:25:20.218,Rev_4,58.12,-7.54,0.06,0.0077
2025-07-11T12:25:20.219,Rev_4,58.14,-7.54,0.06,0.0077
2025-07-11T12:25:20.306,Rev_2,7.19,3.08,4.67,0.0002
2025-07-11T12:25:20.308,Rev_2,7.19,3.08,4.62,0.0002
2025-07-11T12:25:20.336,Rev_3,3.08,-19.15,0.3,-0.0031
2025-07-11T12:25:20.338,Rev_4,58.16,-7.55,0.06,0.0125
2025-07-11T12:25:20.426,Rev_2,7.2,3.08,4.7,0.0002
2025-07-11T12:25:20.456,Rev_3,3.09,-19.13,0.31,0.0018
2025-07-11T12:25:20.458,Rev_4,58.18,-7.54,0.06,0.0077
2025-07-11T12:25:20.519,Rev_4,58.2,-7.54,0.06,0.0077
2025-07-11T12:25:20.546,Rev_2,7.2,3.08,4.86,0.0002
2025-07-11T12:25:20.576,Rev_3,3.09,-19.11,0.32,-0.0031
2025-07-11T12:25:20.606,Rev_2,7.2,3.07,5.0,0.0002
2025-07-11T12:25:20.638,Rev_4,58.22,-7.54,0.06,0.0077
2025-07-11T12:25:20.696,Rev_3,3.1,-19.1,0.32,-0.0031
2025-07-11T12:25:20.727,Rev_2,7.2,3.08,4.94,0.0002
2025-07-11T12:25:20.758,Rev_4,58.24,-7.54,0.06,0.0077
2025-07-11T12:25:20.816,Rev_3,3.1,-19.08,0.33,-0.0031
2025-07-11T12:25:20.846,Rev_2,7.2,3.08,5.27,0.0002
2025-07-11T12:25:20.878,Rev_4,58.25,-7.54,0.06,0.0077
2025-07-11T12:25:20.936,Rev_3,3.11,-19.07,0.33,-0.0031
2025-07-11T12:25:20.937,Rev_4,58.26,-7.54,0.06,0.0125
2025-07-11T12:25:20.966,Rev_2,7.21,3.08,4.92,0.0002
2025-07-11T12:25:21.027,Rev_2,7.21,3.08,5.05,0.0002
2025-07-11T12:25:21.056,Rev_3,3.11,-19.06,0.34,-0.0031
2025-07-11T12:25:21.057,Rev_4,58.27,-7.54,0.06,0.0077
2025-07-11T12:25:21.176,Rev_3,3.11,-19.05,0.34,-0.0031
2025-07-11T12:25:21.206,Rev_2,7.21,3.07,4.54,0.0002
2025-07-11T12:25:21.209,Rev_2,7.21,3.07,4.56,0.0002
2025-07-11T12:25:21.237,Rev_4,58.28,-7.54,0.06,0.0125
2025-07-11T12:25:21.297,Rev_3,3.11,-19.04,0.35,-0.0031
2025-07-11T12:25:21.297,Rev_4,58.28,-7.55,0.06,0.0125
2025-07-11T12:25:21.326,Rev_2,7.21,3.07,4.52,0.0002
2025-07-11T12:25:21.357,Rev_4,58.29,-7.54,0.06,0.0077
2025-07-11T12:25:21.446,Rev_2,7.21,3.08,4.33,0.0002
2025-07-11T12:25:21.476,Rev_3,3.12,-19.03,0.35,-0.0031
2025-07-11T12:25:21.538,Rev_4,58.3,-7.54,0.06,0.0077
2025-07-11T12:25:21.566,Rev_2,7.21,3.08,4.59,0.0002
2025-07-11T12:25:21.596,Rev_3,3.12,-19.02,0.35,0.0018
2025-07-11T12:25:21.627,Rev_2,7.21,3.08,4.31,0.0002
2025-07-11T12:25:21.657,Rev_4,58.3,-7.55,0.06,0.0125
2025-07-11T12:25:21.658,Rev_4,58.31,-7.54,0.06,0.0077
2025-07-11T12:25:21.747,Rev_2,7.21,3.08,3.83,0.0002
2025-07-11T12:25:21.776,Rev_3,3.12,-19.01,0.36,-0.0031
2025-07-11T12:25:21.778,Rev_4,58.26,-7.54,0.06,0.0072
2025-07-11T12:25:21.866,Rev_2,7.21,3.08,3.88,0.0002
2025-07-11T12:25:21.896,Rev_3,3.13,-19.0,0.36,0.0018
2025-07-11T12:25:21.898,Rev_4,58.26,-7.55,0.06,0.0125
2025-07-11T12:25:21.926,Rev_2,7.21,3.08,3.86,0.0002
2025-07-11T12:25:22.019,Rev_4,58.21,-7.55,0.06,0.012
2025-07-11T12:25:22.081,Rev_4,58.22,-7.55,0.06,0.0077
2025-07-11T12:25:22.136,Rev_3,3.13,-19.0,0.36,-0.0031
2025-07-11T12:25:22.165,Rev_2,7.21,3.08,3.56,0.0002
2025-07-11T12:25:22.166,Rev_2,7.21,3.07,3.7,0.0002
2025-07-11T12:25:22.198,Rev_4,58.24,-7.55,0.06,0.0077
2025-07-11T12:25:22.227,Rev_2,7.21,3.08,4.6,0.0002
2025-07-11T12:25:22.256,Rev_3,3.13,-18.99,0.36,0.0018
2025-07-11T12:25:22.348,Rev_2,7.21,3.08,4.41,0.0002
2025-07-11T12:25:22.376,Rev_3,3.14,-18.98,0.36,0.0018
2025-07-11T12:25:22.378,Rev_4,58.24,-7.55,0.06,0.0125
2025-07-11T12:25:22.379,Rev_4,58.26,-7.54,0.06,0.0077
2025-07-11T12:25:22.496,Rev_3,3.14,-18.98,0.37,0.0018
2025-07-11T12:25:22.498,Rev_4,58.27,-7.54,0.06,0.0077
2025-07-11T12:25:22.526,Rev_2,7.21,3.08,4.33,0.0002
2025-07-11T12:25:22.527,Rev_2,7.21,3.08,4.23,0.0002
2025-07-11T12:25:22.617,Rev_3,3.14,-18.97,0.37,0.0018
2025-07-11T12:25:22.618,Rev_4,58.28,-7.55,0.06,0.0125
2025-07-11T12:25:22.647,Rev_2,7.21,3.08,4.2,0.0002
2025-07-11T12:25:22.766,Rev_2,7.21,3.08,4.41,0.0002
2025-07-11T12:25:22.796,Rev_3,3.15,-18.96,0.37,0.0018
2025-07-11T12:25:22.797,Rev_4,58.29,-7.54,0.06,0.0077
2025-07-11T12:25:22.799,Rev_4,58.3,-7.54,0.06,0.0077
2025-07-11T12:25:22.886,Rev_2,7.21,3.08,4.15,0.0002
2025-07-11T12:25:22.917,Rev_3,3.15,-18.96,0.37,0.0018
2025-07-11T12:25:22.919,Rev_4,58.3,-7.55,0.06,0.0125
2025-07-11T12:25:22.947,Rev_2,7.21,3.08,3.96,0.0002
2025-07-11T12:25:23.037,Rev_3,3.16,-18.95,0.37,0.0018
2025-07-11T12:25:23.038,Rev_4,58.3,-7.56,0.06,0.0125
2025-07-11T12:25:23.065,Rev_2,7.21,3.08,3.83,0.0002
2025-07-11T12:25:23.098,Rev_4,58.31,-7.55,0.06,0.0077
2025-07-11T12:25:23.156,Rev_3,3.16,-18.95,0.37,0.0018
2025-07-11T12:25:23.186,Rev_2,7.21,3.08,3.81,0.0002
2025-07-11T12:25:23.218,Rev_4,58.31,-7.55,0.06,0.0077
2025-07-11T12:25:23.246,Rev_2,7.21,3.08,4.1,0.0002
2025-07-11T12:25:23.336,Rev_3,3.16,-18.94,0.38,0.0018
2025-07-11T12:25:23.337,Rev_4,58.32,-7.56,0.06,0.0125
2025-07-11T12:25:23.367,Rev_2,7.21,3.08,3.97,0.0002
2025-07-11T12:25:23.456,Rev_3,3.16,-18.95,0.38,-0.0031
2025-07-11T12:25:23.458,Rev_4,58.32,-7.56,0.06,0.0125
2025-07-11T12:25:23.486,Rev_2,7.21,3.08,4.13,0.0002
2025-07-11T12:25:23.518,Rev_4,58.32,-7.57,0.06,0.0125
2025-07-11T12:25:23.546,Rev_2,7.22,3.08,4.0,0.0002
2025-07-11T12:25:23.636,Rev_3,3.16,-18.95,0.38,0.0018
2025-07-11T12:25:23.638,Rev_4,58.32,-7.56,0.06,0.0077
2025-07-11T12:25:23.666,Rev_2,7.22,3.08,3.86,0.0002
2025-07-11T12:25:23.756,Rev_3,3.16,-18.94,0.38,0.0018
2025-07-11T12:25:23.757,Rev_4,58.33,-7.55,0.06,0.0077
2025-07-11T12:25:23.786,Rev_2,7.22,3.08,3.7,0.0002
2025-07-11T12:25:23.819,Rev_4,58.33,-7.56,0.06,0.0125
2025-07-11T12:25:23.846,Rev_2,7.22,3.08,3.81,0.0002
2025-07-11T12:25:23.936,Rev_3,3.16,-18.94,0.38,-0.0031
2025-07-11T12:25:23.937,Rev_4,58.33,-7.56,0.05,0.0125
2025-07-11T12:25:23.966,Rev_2,7.22,3.08,3.95,0.0002
2025-07-11T12:25:24.056,Rev_3,3.16,-18.94,0.38,0.0018
2025-07-11T12:25:24.057,Rev_4,58.33,-7.56,0.05,0.0077
2025-07-11T12:25:24.087,Rev_2,7.21,3.08,3.86,0.0002
2025-07-11T12:25:24.145,Rev_2,7.21,3.08,4.12,0.0002
2025-07-11T12:25:24.178,Rev_4,58.34,-7.55,0.05,0.0077
2025-07-11T12:25:24.236,Rev_3,3.17,-18.94,0.38,0.0018
2025-07-11T12:25:24.237,Rev_4,58.34,-7.55,0.05,0.0077
2025-07-11T12:25:24.266,Rev_2,7.21,3.08,4.33,0.0002
2025-07-11T12:25:24.358,Rev_4,58.35,-7.54,0.06,0.0077
2025-07-11T12:25:24.387,Rev_2,7.21,3.08,4.42,0.0002
2025-07-11T12:25:24.417,Rev_3,3.17,-18.94,0.38,0.0018
2025-07-11T12:25:24.446,Rev_2,7.21,3.08,4.12,0.0002
2025-07-11T12:25:24.477,Rev_4,58.35,-7.54,0.06,0.0077
2025-07-11T12:25:24.566,Rev_2,7.21,3.08,4.07,0.0002
2025-07-11T12:25:24.598,Rev_4,58.36,-7.54,0.06,0.0077
2025-07-11T12:25:24.656,Rev_3,3.17,-18.93,0.38,0.0018
2025-07-11T12:25:24.658,Rev_4,58.36,-7.54,0.06,0.0077
2025-07-11T12:25:24.686,Rev_2,7.21,3.08,4.35,0.0002
2025-07-11T12:25:24.776,Rev_3,3.17,-18.93,0.38,0.0018
2025-07-11T12:25:24.777,Rev_4,58.36,-7.53,0.06,0.0077
2025-07-11T12:25:24.804,Rev_2,7.21,3.08,4.49,0.0002
2025-07-11T12:25:24.867,Rev_2,7.21,3.08,4.67,0.0002
2025-07-11T12:25:24.896,Rev_3,3.17,-18.93,0.38,0.0018
2025-07-11T12:25:24.897,Rev_4,58.36,-7.53,0.06,0.0077
2025-07-11T12:25:24.958,Rev_4,58.36,-7.53,0.06,0.0077
2025-07-11T12:25:24.986,Rev_2,7.21,3.08,4.83,0.0002
2025-07-11T12:25:25.016,Rev_3,3.17,-18.93,0.39,0.0018
2025-07-11T12:25:25.046,Rev_2,7.21,3.08,5.16,0.0002
2025-07-11T12:25:25.136,Rev_3,3.17,-18.93,0.39,0.0018
2025-07-11T12:25:25.137,Rev_4,58.36,-7.53,0.06,0.0077
2025-07-11T12:25:25.197,Rev_4,58.36,-7.53,0.06,0.0077
2025-07-11T12:25:25.226,Rev_2,7.21,3.08,5.28,0.0002
2025-07-11T12:25:25.256,Rev_3,3.17,-18.92,0.39,0.0018
2025-07-11T12:25:25.286,Rev_2,7.21,3.08,5.38,0.0002
2025-07-11T12:25:25.318,Rev_4,58.37,-7.53,0.06,0.0077
2025-07-11T12:25:25.346,Rev_2,7.21,3.08,5.47,0.0002
2025-07-11T12:25:25.376,Rev_3,3.17,-18.92,0.39,0.0018
2025-07-11T12:25:25.378,Rev_4,58.36,-7.53,0.05,0.0077
2025-07-11T12:25:25.466,Rev_2,7.22,3.08,5.32,0.0002
2025-07-11T12:25:25.495,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:25.497,Rev_4,58.3,-7.54,0.06,0.0072
2025-07-11T12:25:25.586,Rev_2,7.22,3.08,5.41,0.0002
2025-07-11T12:25:25.616,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:25.618,Rev_4,59.27,-6.99,-0.06,0.013
2025-07-11T12:25:25.646,Rev_2,7.22,3.08,5.35,0.0002
2025-07-11T12:25:25.678,Rev_4,59.45,-6.79,-0.07,-0.013
2025-07-11T12:25:25.735,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:25.766,Rev_2,7.22,3.08,5.2,0.0002
2025-07-11T12:25:25.798,Rev_4,59.63,-6.91,-0.06,0.0301
2025-07-11T12:25:25.857,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:25.886,Rev_2,7.22,3.08,5.07,0.0002
2025-07-11T12:25:25.919,Rev_4,60.09,-6.9,-0.07,0.018
2025-07-11T12:25:25.976,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:26.007,Rev_2,7.22,3.08,4.93,0.0002
2025-07-11T12:25:26.038,Rev_4,60.43,-6.92,-0.16,0.015
2025-07-11T12:25:26.066,Rev_2,7.22,3.08,4.83,0.0002
2025-07-11T12:25:26.096,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:26.097,Rev_4,60.91,-7.13,-0.11,-0.024
2025-07-11T12:25:26.187,Rev_2,7.22,3.08,4.73,0.0002
2025-07-11T12:25:26.218,Rev_4,61.53,-6.99,-0.12,-0.016
2025-07-11T12:25:26.276,Rev_3,3.18,-18.92,0.39,0.0018
2025-07-11T12:25:26.338,Rev_4,61.75,-6.98,-0.12,0.0133
