timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T15:45:16.981,-0.21,0.08,-9.31,0.0032
2025-07-18T15:45:17.101,-0.21,0.07,-9.87,0.0032
2025-07-18T15:45:17.219,-0.2,0.06,-9.56,0.0032
2025-07-18T15:45:17.280,-0.21,0.07,-10.1,0.0017
2025-07-18T15:45:17.400,-0.23,0.1,-4.76,0.0036
2025-07-18T15:45:17.519,-0.28,0.09,-4.94,0.0036
2025-07-18T15:45:17.579,-0.34,0.08,-5.93,0.0036
2025-07-18T15:45:17.821,-0.38,0.07,-6.82,0.0036
2025-07-18T15:45:17.939,-0.41,0.07,-6.79,0.0036
2025-07-18T15:45:18.059,-0.44,0.06,-6.76,0.0036
2025-07-18T15:45:18.119,-0.47,0.06,-6.74,0.0036
2025-07-18T15:45:18.242,-0.5,0.05,-7.56,0.0036
2025-07-18T15:45:18.539,-0.53,0.1,-8.3,0.004
2025-07-18T15:45:18.602,-0.54,0.1,-3.15,0.0036
2025-07-18T15:45:18.721,-0.56,0.1,-4.32,0.0036
2025-07-18T15:45:18.839,-0.58,0.15,-5.37,0.004
2025-07-18T15:45:18.962,-0.6,0.2,-5.49,0.0009
2025-07-18T15:45:19.021,-0.61,0.18,-6.44,0.0036
2025-07-18T15:45:19.139,-0.61,0.17,-1.45,0.0036
2025-07-18T15:45:19.260,-0.63,0.16,-1.95,0.0036
2025-07-18T15:45:19.379,-0.64,0.15,-3.24,0.0036
2025-07-18T15:45:19.562,-0.65,0.13,-4.4,0.0036
2025-07-18T15:45:19.679,-0.65,0.12,-4.62,0.0036
2025-07-18T15:45:19.741,-0.67,0.12,-5.66,0.0012
2025-07-18T15:45:19.921,-0.67,0.11,-6.59,0.0036
2025-07-18T15:45:20.160,-0.66,0.1,-1.61,0.0036
2025-07-18T15:45:20.221,-0.67,0.17,-2.11,0.0057
2025-07-18T15:45:20.339,-0.63,0.23,-2.55,0.0111
2025-07-18T15:45:20.461,-0.71,0.2,-3.79,0.009
2025-07-18T15:45:20.521,-0.71,0.18,-4.91,0.0036
2025-07-18T15:45:20.640,-0.72,0.15,-5.92,0.0036
2025-07-18T15:45:20.822,-0.72,0.14,-6.01,0.0036
2025-07-18T15:45:20.822,-0.73,0.13,-6.08,0.0036
2025-07-18T15:45:20.940,-0.73,0.11,-6.15,0.0036
2025-07-18T15:45:21.062,-0.73,0.1,-7.04,0.0036
2025-07-18T15:45:21.180,-0.74,0.09,-7.84,0.0036
2025-07-18T15:45:21.240,-0.74,0.08,-7.73,0.0036
2025-07-18T15:45:21.360,-0.75,0.07,-7.64,0.0012
2025-07-18T15:45:21.479,-0.75,0.06,-8.38,0.0036
