timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T17:01:58.965,3.89,4.03,-0.94,0.0081
2025-07-18T17:01:59.084,3.89,4.01,-1.01,0.0081
2025-07-18T17:01:59.205,3.89,4.0,-1.36,0.0081
2025-07-18T17:01:59.263,3.65,3.94,-1.42,0.0074
2025-07-18T17:01:59.442,3.67,3.94,-1.28,0.0081
2025-07-18T17:01:59.564,3.68,3.95,-1.56,0.0032
2025-07-18T17:01:59.564,3.47,3.9,-1.48,0.0074
2025-07-18T17:01:59.683,3.26,3.85,-1.68,0.0074
2025-07-18T17:01:59.744,3.31,3.86,-1.38,0.0081
2025-07-18T17:01:59.863,3.62,3.82,-1.16,0.0075
2025-07-18T17:01:59.983,3.64,3.83,-0.62,0.0081
2025-07-18T17:02:00.044,3.42,3.8,-0.66,0.0074
2025-07-18T17:02:00.164,3.22,3.77,-0.4,0.0074
2025-07-18T17:02:00.283,3.29,3.71,-0.11,0.0069
2025-07-18T17:02:00.403,3.35,3.74,-0.18,0.0081
2025-07-18T17:02:00.463,3.16,3.73,-0.44,0.0074
2025-07-18T17:02:00.643,3.0,3.72,-0.52,0.0074
2025-07-18T17:02:00.647,2.85,3.71,-0.71,0.0074
2025-07-18T17:02:00.766,2.71,3.71,-0.66,0.0074
2025-07-18T17:02:00.823,2.83,3.75,-0.34,0.0081
2025-07-18T17:02:01.004,2.7,3.74,0.23,0.0074
2025-07-18T17:02:01.063,2.59,3.73,-0.22,0.0074
2025-07-18T17:02:01.245,2.49,3.71,-0.72,0.0074
2025-07-18T17:02:01.245,2.37,3.79,-0.63,0.0086
2025-07-18T17:02:01.362,2.03,3.8,-0.61,0.008
2025-07-18T17:02:01.483,1.72,3.83,-0.43,0.0031
2025-07-18T17:02:01.543,1.49,3.76,-0.47,0.0068
2025-07-18T17:02:01.662,1.46,3.82,-0.62,0.0086
2025-07-18T17:02:01.723,1.48,3.8,-0.53,0.0074
2025-07-18T17:02:01.844,1.21,3.82,-0.44,0.008
2025-07-18T17:02:01.904,0.77,3.81,-0.81,0.0025
2025-07-18T17:02:02.025,0.57,3.82,-1.05,0.008
2025-07-18T17:02:02.143,0.62,3.88,-0.92,0.0086
2025-07-18T17:02:02.264,0.22,3.83,-1.12,0.0073
2025-07-18T17:02:02.323,0.06,3.83,-1.26,0.008
2025-07-18T17:02:02.562,0.2,3.81,-1.22,0.0026
2025-07-18T17:02:02.566,0.28,3.88,-1.17,0.0086
2025-07-18T17:02:02.623,0.36,3.94,-0.8,0.0086
2025-07-18T17:02:02.743,0.2,3.96,-0.29,0.008
2025-07-18T17:02:02.803,0.06,3.96,-0.12,0.008
2025-07-18T17:02:02.983,-0.07,3.97,-0.47,0.008
2025-07-18T17:02:03.044,-0.18,3.96,-0.74,0.008
2025-07-18T17:02:03.103,-0.28,3.96,-0.59,0.008
2025-07-18T17:02:03.222,-0.1,3.91,-0.51,0.0074
2025-07-18T17:02:03.344,-0.15,3.83,-0.19,0.0068
2025-07-18T17:02:03.403,-0.26,3.83,0.26,0.008
2025-07-18T17:02:03.523,-0.36,3.84,0.27,0.008
2025-07-18T17:02:03.583,-0.21,3.9,-0.39,0.0086
2025-07-18T17:02:03.703,-0.3,3.91,-0.2,0.008
2025-07-18T17:02:03.823,-0.39,3.92,-0.52,0.008
2025-07-18T17:02:03.884,-0.47,3.93,-0.43,0.008
2025-07-18T17:02:04.003,-0.54,3.95,-0.35,0.008
2025-07-18T17:02:04.123,-0.7,4.05,-0.28,0.0042
2025-07-18T17:02:04.243,-0.74,4.05,0.12,0.008
2025-07-18T17:02:04.304,-0.81,4.12,-0.43,0.0042
2025-07-18T17:02:04.423,-0.92,4.18,-0.74,0.0091
2025-07-18T17:02:04.544,-0.75,4.14,-1.0,0.0026
2025-07-18T17:02:04.604,-0.71,4.2,-0.72,0.0086
2025-07-18T17:02:04.663,-0.79,4.36,-0.99,0.0048
2025-07-18T17:02:04.782,-0.81,4.47,-1.12,0.0048
2025-07-18T17:02:04.902,-0.53,4.54,-0.73,0.0043
2025-07-18T17:02:05.086,-0.21,4.6,-0.5,0.0043
2025-07-18T17:02:05.087,0.14,4.72,-0.14,0.0053
2025-07-18T17:02:05.204,0.24,4.79,-0.62,0.0048
2025-07-18T17:02:05.324,0.41,4.82,-0.28,0.0048
2025-07-18T17:02:05.384,0.33,4.78,-0.33,0.0042
2025-07-18T17:02:05.503,0.25,4.75,-0.85,0.0042
2025-07-18T17:02:05.563,0.21,4.64,-1.56,0.0031
2025-07-18T17:02:05.684,0.19,4.45,-2.18,0.0068
2025-07-18T17:02:05.803,0.31,4.43,-1.95,0.0086
2025-07-18T17:02:05.862,-0.3,4.34,-1.63,0.0078
2025-07-18T17:02:05.982,-0.4,4.21,-1.45,0.0068
2025-07-18T17:02:06.105,-0.58,4.19,-1.56,0.008
2025-07-18T17:02:06.163,-0.69,4.12,-1.32,0.0019
2025-07-18T17:02:06.283,-0.81,4.28,-1.29,0.0048
2025-07-18T17:02:06.343,-0.88,4.33,-1.1,0.0037
2025-07-18T17:02:06.523,-0.38,4.55,-0.86,0.0058
2025-07-18T17:02:06.583,0.36,4.7,-0.64,0.0053
2025-07-18T17:02:06.642,0.77,4.95,-0.78,0.0066
2025-07-18T17:02:06.762,1.6,5.09,-0.41,0.0062
2025-07-18T17:02:06.943,2.64,5.09,-0.36,0.0048
2025-07-18T17:02:07.003,2.73,5.06,-0.63,0.0043
2025-07-18T17:02:07.063,3.71,5.16,-0.67,0.0106
2025-07-18T17:02:07.123,4.95,5.28,-0.24,0.0061
2025-07-18T17:02:07.244,5.69,5.33,-0.49,0.0106
2025-07-18T17:02:07.362,6.67,5.34,-0.45,0.0052
2025-07-18T17:02:07.485,7.23,5.31,-1.02,0.0048
2025-07-18T17:02:07.542,8.07,5.34,-1.16,0.0052
2025-07-18T17:02:07.665,8.58,5.4,-1.07,0.0057
2025-07-18T17:02:07.724,8.96,5.38,-1.27,0.0096
2025-07-18T17:02:07.844,9.31,5.35,-1.39,0.0048
2025-07-18T17:02:08.023,9.62,5.32,-1.08,0.0048
2025-07-18T17:02:08.025,9.31,5.21,-1.07,0.0086
