timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T17:02:18.553,1.44,1.95,11.42,0.0137
2025-07-18T17:02:18.673,1.95,1.01,11.83,0.0121
2025-07-18T17:02:18.794,3.26,0.03,10.11,0.0198
2025-07-18T17:02:18.913,3.5,-1.29,10.81,0.0187
2025-07-18T17:02:18.915,4.42,-2.4,11.09,0.0253
2025-07-18T17:02:19.032,5.52,-3.56,10.27,0.0256
2025-07-18T17:02:19.215,6.64,-4.99,15.29,0.0002
2025-07-18T17:02:19.215,8.04,-4.8,12.98,0.0216
2025-07-18T17:02:19.333,7.06,-4.4,12.1,0.0169
2025-07-18T17:02:19.454,9.76,-3.1,10.94,0.0078
2025-07-18T17:02:19.572,8.3,-3.11,10.04,0.0076
2025-07-18T17:02:19.633,7.2,-3.66,9.44,0.0108
2025-07-18T17:02:19.752,5.02,-2.96,9.01,0.0033
2025-07-18T17:02:19.993,2.33,-2.59,8.54,0.0065
2025-07-18T17:02:19.995,1.52,-1.82,8.32,0.0021
2025-07-18T17:02:20.053,0.01,-1.31,7.43,0.0016
2025-07-18T17:02:20.174,-1.28,-0.68,6.13,0.004
2025-07-18T17:02:20.233,-2.54,0.04,5.31,0.0006
2025-07-18T17:02:20.352,-4.34,1.77,10.64,0.0209
2025-07-18T17:02:20.472,7.49,3.97,8.99,0.1238
2025-07-18T17:02:20.594,6.44,3.55,8.31,0.0377
2025-07-18T17:02:20.652,7.47,4.71,8.48,0.116
2025-07-18T17:02:20.773,10.38,2.74,14.81,0.0049
2025-07-18T17:02:21.313,19.69,4.06,15.55,0.0001
2025-07-18T17:02:21.374,41.33,2.68,16.55,0.0852
2025-07-18T17:02:21.433,33.5,2.92,18.35,0.0058
2025-07-18T17:02:21.554,28.13,3.83,25.1,0.0172
2025-07-18T17:02:21.672,21.74,4.2,31.16,0.0005
2025-07-18T17:02:21.794,16.66,4.09,37.06,0.0076
2025-07-18T17:02:21.853,11.53,4.29,42.66,0.0298
2025-07-18T17:02:21.972,7.17,5.72,47.01,0.0553
2025-07-18T17:02:22.573,25.63,4.57,41.74,0.2582
2025-07-18T17:02:22.694,33.72,6.98,39.86,0.7096
2025-07-18T17:02:22.994,28.56,7.34,45.04,0.0054
2025-07-18T17:02:22.998,23.32,7.08,49.61,0.0008
2025-07-18T17:02:23.114,18.3,7.59,51.03,0.0256
2025-07-18T17:02:23.232,14.65,10.18,55.11,0.1207
2025-07-18T17:02:24.371,31.3,9.95,51.36,0.203
2025-07-18T17:02:24.374,44.36,10.19,48.67,0.5142
2025-07-18T17:02:24.377,37.18,10.67,53.27,0.004
2025-07-18T17:02:24.378,29.52,10.07,57.65,0.0242
2025-07-18T17:02:24.612,25.08,12.91,61.17,0.1042
2025-07-18T17:02:25.515,21.86,4.06,28.1,0.2365
