timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T15:45:15.923,-0.79,0.28,-0.2,0.0033
2025-07-18T15:45:16.044,-0.79,0.28,-0.2,0.0033
2025-07-18T15:45:16.163,-0.79,0.27,-0.2,0.0033
2025-07-18T15:45:16.224,-0.79,0.27,-0.2,0.0033
2025-07-18T15:45:16.344,-0.8,0.27,-0.2,0.0033
2025-07-18T15:45:16.465,-0.8,0.27,-0.21,0.0033
2025-07-18T15:45:16.523,-0.8,0.27,-0.21,0.0033
2025-07-18T15:45:16.646,-0.82,0.28,-0.21,0.0078
2025-07-18T15:45:16.766,-0.81,0.28,-0.21,0.0033
2025-07-18T15:45:16.887,-0.81,0.27,-0.21,0.0033
2025-07-18T15:45:16.944,-0.8,0.27,-0.21,0.0033
2025-07-18T15:45:17.188,-0.79,0.27,-0.21,0.0033
2025-07-18T15:45:17.188,-0.78,0.26,-0.2,0.0033
2025-07-18T15:45:17.244,-0.78,0.26,-0.21,0.0078
2025-07-18T15:45:17.364,-0.76,0.19,-0.21,0.0045
2025-07-18T15:45:17.484,-0.75,0.19,-0.21,0.0033
2025-07-18T15:45:17.547,-0.75,0.2,-0.21,0.0033
2025-07-18T15:45:17.666,-0.75,0.21,-0.21,0.0033
2025-07-18T15:45:17.784,-0.75,0.22,-0.21,0.0033
2025-07-18T15:45:17.903,-0.75,0.22,-0.21,0.0033
2025-07-18T15:45:17.967,-0.75,0.22,-0.21,0.0033
2025-07-18T15:45:18.085,-0.75,0.23,-0.2,0.0033
2025-07-18T15:45:18.204,-0.75,0.22,-0.2,0.0033
2025-07-18T15:45:18.264,-0.74,0.22,-0.2,0.0033
2025-07-18T15:45:18.383,-0.74,0.22,-0.2,0.0033
2025-07-18T15:45:18.503,-0.74,0.22,-0.19,0.0012
2025-07-18T15:45:18.566,-0.75,0.23,-0.19,0.0033
2025-07-18T15:45:18.684,-0.75,0.24,-0.19,0.0033
2025-07-18T15:45:18.805,-0.76,0.25,-0.18,0.0033
2025-07-18T15:45:18.867,-0.77,0.26,-0.18,0.0033
2025-07-18T15:45:18.984,-0.78,0.27,-0.18,0.0033
2025-07-18T15:45:19.164,-0.79,0.27,-0.18,0.0033
2025-07-18T15:45:19.228,-0.79,0.27,-0.18,0.0033
2025-07-18T15:45:19.284,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:19.404,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:19.525,-0.77,0.27,-0.17,0.0012
2025-07-18T15:45:19.587,-0.75,0.25,-0.18,0.0012
2025-07-18T15:45:19.706,-0.75,0.26,-0.18,0.0033
2025-07-18T15:45:19.827,-0.73,0.18,-0.17,0.0
2025-07-18T15:45:19.884,-0.7,0.18,-0.18,0.0012
2025-07-18T15:45:20.003,-0.7,0.18,-0.17,0.0012
2025-07-18T15:45:20.124,-0.67,0.19,-0.16,0.0033
2025-07-18T15:45:20.185,-0.7,0.11,-0.14,0.0029
2025-07-18T15:45:20.305,-0.67,0.13,-0.18,0.0003
2025-07-18T15:45:20.424,-0.71,-0.04,-0.2,0.0022
2025-07-18T15:45:20.545,-0.75,0.0,-0.21,0.0033
2025-07-18T15:45:20.605,-0.78,0.04,-0.22,0.0033
2025-07-18T15:45:20.725,-0.78,0.07,-0.21,0.0033
2025-07-18T15:45:20.843,-0.75,0.07,-0.21,0.0012
2025-07-18T15:45:20.904,-0.75,0.1,-0.21,0.0033
2025-07-18T15:45:21.026,-0.74,0.11,-0.2,0.0033
2025-07-18T15:45:21.144,-0.74,0.13,-0.2,0.0033
2025-07-18T15:45:21.204,-0.74,0.15,-0.2,0.0033
2025-07-18T15:45:21.324,-0.74,0.16,-0.2,0.0033
2025-07-18T15:45:21.444,-0.75,0.17,-0.2,0.0033
2025-07-18T15:45:21.505,-0.75,0.19,-0.2,0.0033
2025-07-18T15:45:21.626,-0.75,0.19,-0.2,0.0033
2025-07-18T15:45:21.746,-0.74,0.19,-0.2,0.0012
2025-07-18T15:45:21.867,-0.74,0.19,-0.2,0.0012
2025-07-18T15:45:21.925,-0.75,0.2,-0.2,0.0033
2025-07-18T15:45:22.043,-0.76,0.21,-0.2,0.0033
2025-07-18T15:45:22.164,-0.74,0.2,-0.2,0.0012
2025-07-18T15:45:22.224,-0.73,0.2,-0.2,0.0012
2025-07-18T15:45:22.343,-0.72,0.2,-0.2,0.0012
2025-07-18T15:45:22.464,-0.73,0.21,-0.2,0.0033
2025-07-18T15:45:22.527,-0.72,0.21,-0.2,0.0033
2025-07-18T15:45:22.707,-0.71,0.2,-0.2,0.0012
2025-07-18T15:45:22.766,-0.69,0.2,-0.2,0.0012
2025-07-18T15:45:22.887,-0.68,0.19,-0.19,0.0012
2025-07-18T15:45:22.944,-0.67,0.19,-0.19,0.0012
2025-07-18T15:45:23.066,-0.66,0.18,-0.2,0.0012
2025-07-18T15:45:23.184,-0.66,0.18,-0.2,0.0012
2025-07-18T15:45:23.246,-0.65,0.18,-0.2,0.0012
2025-07-18T15:45:23.364,-0.64,0.18,-0.2,0.0012
2025-07-18T15:45:23.485,-0.66,0.19,-0.19,0.0033
2025-07-18T15:45:23.548,-0.67,0.2,-0.19,0.0033
2025-07-18T15:45:23.664,-0.68,0.21,-0.19,0.0033
2025-07-18T15:45:23.785,-0.69,0.21,-0.19,0.0033
2025-07-18T15:45:23.844,-0.69,0.22,-0.19,0.0033
2025-07-18T15:45:23.963,-0.71,0.23,-0.19,0.0033
2025-07-18T15:45:24.084,-0.71,0.23,-0.2,0.0033
2025-07-18T15:45:24.205,-0.71,0.23,-0.19,0.0033
2025-07-18T15:45:24.263,-0.72,0.24,-0.19,0.0033
2025-07-18T15:45:24.383,-0.72,0.24,-0.19,0.0033
2025-07-18T15:45:24.505,-0.66,0.26,-0.19,0.0048
2025-07-18T15:45:24.564,-0.76,0.25,-0.2,0.0017
2025-07-18T15:45:24.683,-0.77,0.24,-0.2,0.0012
2025-07-18T15:45:24.807,-0.76,0.23,-0.2,0.0012
2025-07-18T15:45:24.866,-0.76,0.23,-0.2,0.0012
2025-07-18T15:45:24.983,-0.75,0.22,-0.21,0.0012
2025-07-18T15:45:25.104,-0.76,0.22,-0.21,0.0033
2025-07-18T15:45:25.163,-0.77,0.23,-0.21,0.0033
2025-07-18T15:45:25.283,-0.78,0.23,-0.21,0.0033
2025-07-18T15:45:25.404,-0.77,0.21,-0.21,0.0012
2025-07-18T15:45:25.525,-0.76,0.2,-0.22,0.0012
2025-07-18T15:45:25.584,-0.77,0.21,-0.22,0.0033
2025-07-18T15:45:25.706,-0.78,0.22,-0.22,0.0033
2025-07-18T15:45:25.824,-0.78,0.22,-0.22,0.0033
2025-07-18T15:45:25.885,-0.78,0.23,-0.21,0.0033
2025-07-18T15:45:26.003,-0.77,0.21,-0.22,0.0012
2025-07-18T15:45:26.124,-0.78,0.22,-0.21,0.0033
2025-07-18T15:45:26.185,-0.8,0.22,-0.22,0.0033
2025-07-18T15:45:26.306,-0.78,0.21,-0.22,0.0012
2025-07-18T15:45:26.424,-0.78,0.21,-0.22,0.0012
2025-07-18T15:45:26.484,-0.78,0.21,-0.22,0.0033
2025-07-18T15:45:26.604,-0.78,0.22,-0.22,0.0033
2025-07-18T15:45:26.723,-0.78,0.22,-0.22,0.0033
2025-07-18T15:45:26.844,-0.78,0.22,-0.22,0.0033
2025-07-18T15:45:26.905,-1.28,0.15,-0.26,0.0093
2025-07-18T15:45:27.025,-1.47,0.27,-0.35,0.0025
2025-07-18T15:45:27.144,-1.49,0.29,-0.36,0.0033
2025-07-18T15:45:27.206,-1.46,0.3,-0.36,0.0033
2025-07-18T15:45:27.327,-1.43,0.3,-0.35,0.0033
2025-07-18T15:45:27.445,-1.41,0.29,-0.34,0.0033
2025-07-18T15:45:27.504,-1.39,0.3,-0.34,0.0033
2025-07-18T15:45:27.626,-1.36,0.3,-0.34,0.0033
2025-07-18T15:45:27.743,-1.34,0.3,-0.34,0.0033
2025-07-18T15:45:27.864,-1.31,0.3,-0.33,0.0033
2025-07-18T15:45:27.987,-1.27,0.3,-0.32,0.0033
2025-07-18T15:45:28.043,-1.24,0.29,-0.32,0.0033
2025-07-18T15:45:28.164,-1.2,0.28,-0.31,0.0012
2025-07-18T15:45:28.225,-1.18,0.28,-0.3,0.0033
2025-07-18T15:45:28.344,-1.15,0.28,-0.3,0.0033
2025-07-18T15:45:28.464,-1.13,0.28,-0.3,0.0033
2025-07-18T15:45:28.523,-1.11,0.28,-0.29,0.0033
2025-07-18T15:45:28.643,-1.09,0.28,-0.28,0.0033
2025-07-18T15:45:28.764,-1.07,0.28,-0.28,0.0033
2025-07-18T15:45:28.830,-1.06,0.28,-0.27,0.0033
2025-07-18T15:45:28.944,-1.04,0.28,-0.27,0.0033
2025-07-18T15:45:29.064,-1.02,0.28,-0.26,0.0033
2025-07-18T15:45:29.184,-1.0,0.28,-0.26,0.0033
2025-07-18T15:45:29.243,-0.99,0.28,-0.25,0.0033
2025-07-18T15:45:29.364,-0.97,0.28,-0.25,0.0033
2025-07-18T15:45:29.487,-0.96,0.28,-0.25,0.0033
2025-07-18T15:45:29.546,-0.94,0.28,-0.24,0.0033
2025-07-18T15:45:29.666,-0.91,0.27,-0.24,0.0012
2025-07-18T15:45:29.784,-0.91,0.28,-0.24,0.0033
2025-07-18T15:45:29.846,-0.9,0.26,-0.24,0.0012
2025-07-18T15:45:29.969,-0.89,0.27,-0.24,0.0033
2025-07-18T15:45:30.083,-0.89,0.27,-0.24,0.0033
2025-07-18T15:45:30.145,-0.88,0.27,-0.24,0.0033
2025-07-18T15:45:30.263,-0.86,0.26,-0.23,0.0033
2025-07-18T15:45:30.384,-0.84,0.26,-0.23,0.0033
2025-07-18T15:45:30.503,-0.84,0.26,-0.23,0.0033
2025-07-18T15:45:30.564,-0.83,0.26,-0.23,0.0033
2025-07-18T15:45:30.685,-0.83,0.27,-0.22,0.0033
2025-07-18T15:45:30.804,-0.83,0.27,-0.22,0.0033
2025-07-18T15:45:30.865,-0.83,0.27,-0.21,0.0033
2025-07-18T15:45:30.985,-0.83,0.27,-0.21,0.0033
2025-07-18T15:45:31.104,-0.82,0.27,-0.21,0.0033
2025-07-18T15:45:31.165,-0.82,0.27,-0.21,0.0033
2025-07-18T15:45:31.283,-0.81,0.26,-0.21,0.0033
2025-07-18T15:45:31.404,-0.81,0.26,-0.21,0.0033
2025-07-18T15:45:31.464,-0.8,0.27,-0.21,0.0033
2025-07-18T15:45:31.586,-0.8,0.27,-0.2,0.0033
2025-07-18T15:45:31.704,-0.8,0.27,-0.2,0.0033
2025-07-18T15:45:31.884,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:31.884,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:32.004,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:32.126,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:32.188,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:32.305,-0.8,0.28,-0.2,0.0033
2025-07-18T15:45:32.425,-0.8,0.29,-0.19,0.0033
2025-07-18T15:45:32.487,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:32.604,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:32.724,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:32.846,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:32.904,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.024,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.146,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.204,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.325,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.504,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.504,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:33.625,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:33.743,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:33.806,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:33.927,-0.8,0.28,-0.19,0.0033
2025-07-18T15:45:34.043,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:34.163,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:34.225,-0.8,0.28,-0.18,0.0033
2025-07-18T15:45:34.345,-0.8,0.29,-0.18,0.0033
2025-07-18T15:45:34.467,-0.8,0.29,-0.18,0.0033
2025-07-18T15:45:34.523,-0.8,0.29,-0.18,0.0033
2025-07-18T15:45:34.648,-0.8,0.29,-0.18,0.0033
2025-07-18T15:45:34.765,-0.79,0.29,-0.18,0.0033
2025-07-18T15:45:34.830,-0.79,0.29,-0.18,0.0033
2025-07-18T15:45:34.945,-0.79,0.29,-0.18,0.0033
2025-07-18T15:45:35.066,-0.79,0.29,-0.18,0.0033
2025-07-18T15:45:35.124,-0.79,0.29,-0.18,0.0033
2025-07-18T15:45:35.245,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:35.366,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:35.487,-0.79,0.28,-0.18,0.0033
2025-07-18T15:45:35.545,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:35.664,-0.79,0.28,-0.19,0.0033
2025-07-18T15:45:35.784,-0.79,0.27,-0.19,0.0033
2025-07-18T15:45:35.844,-0.78,0.27,-0.19,0.0033
2025-07-18T15:45:35.965,-0.78,0.26,-0.18,0.0012
2025-07-18T15:45:36.084,-0.8,0.39,-0.21,0.0007
2025-07-18T15:45:36.207,-0.84,0.34,-0.22,0.0017
2025-07-18T15:45:36.325,-0.84,0.34,-0.22,0.0033
2025-07-18T15:45:36.383,-0.82,0.32,-0.22,0.0033
2025-07-18T15:45:36.445,-0.82,0.32,-0.22,0.0033
2025-07-18T15:45:36.566,-0.81,0.32,-0.21,0.0033
2025-07-18T15:45:36.684,-0.81,0.31,-0.21,0.0033
2025-07-18T15:45:36.804,-0.8,0.3,-0.21,0.0033
2025-07-18T15:45:36.864,-0.8,0.3,-0.2,0.0033
2025-07-18T15:45:36.988,-0.8,0.3,-0.2,0.0033
2025-07-18T15:45:37.104,-0.8,0.3,-0.2,0.0033
2025-07-18T15:45:37.167,-0.79,0.29,-0.2,0.0033
2025-07-18T15:45:37.285,-0.79,0.29,-0.2,0.0033
2025-07-18T15:45:37.406,-0.73,0.25,-0.2,0.0102
2025-07-18T15:45:37.464,-0.74,0.25,-0.2,0.0033
2025-07-18T15:45:37.583,-0.74,0.25,-0.2,0.0033
2025-07-18T15:45:37.705,-0.74,0.25,-0.2,0.0033
2025-07-18T15:45:37.824,-0.75,0.25,-0.2,0.0033
2025-07-18T15:45:37.885,-0.75,0.26,-0.2,0.0033
2025-07-18T15:45:38.004,-0.76,0.26,-0.2,0.0033
2025-07-18T15:45:38.126,-0.76,0.26,-0.2,0.0033
2025-07-18T15:45:38.184,-0.83,0.26,-0.2,0.0017
