time,Roll,Pitch,Yaw
17:39:02.414,-30.39,19.31,1.0
17:39:02.444,-28.44,20.7,1.0
17:39:02.474,-26.81,22.06,1.0
17:39:02.504,-25.79,23.13,1.0
17:39:02.564,-25.76,23.96,1.0
17:39:02.594,-25.83,24.85,1.0
17:39:02.774,-25.67,25.78,1.0
17:39:02.776,-25.66,26.72,1.0
17:39:02.776,-25.45,27.75,1.0
17:39:02.776,-24.92,28.89,1.0
17:39:02.777,-23.55,31.21,1.0
17:39:02.864,-22.85,32.35,1.0
17:39:02.865,-22.27,33.47,1.0
17:39:02.895,-21.75,34.66,1.0
17:39:02.925,-21.11,35.93,1.0
17:39:03.014,-20.28,37.31,1.0
17:39:03.015,-19.1,38.85,1.0
17:39:03.015,-17.52,40.57,1.0
17:39:03.045,-15.36,42.36,1.0
17:39:03.105,-12.61,44.12,1.0
17:39:03.134,-9.51,45.81,14.0
17:39:03.194,-5.97,47.4,15.0
17:39:03.195,-2.68,48.85,15.0
17:39:03.224,0.19,50.13,162.0
17:39:03.254,2.11,51.2,165.0
17:39:03.285,2.75,52.02,166.0
17:39:03.313,1.57,52.53,164.0
17:39:03.374,-1.14,52.54,16.0
17:39:03.405,-5.7,51.94,15.0
17:39:03.435,-11.84,50.54,1.0
17:39:03.465,-19.07,48.04,1.0
17:39:03.524,-26.71,44.28,1.0
17:39:03.525,-33.99,39.4,1.0
17:39:03.585,-40.07,33.67,1.0
17:39:03.614,-44.38,27.85,1.0
17:39:03.645,-46.55,22.95,9.0
17:39:03.674,-46.94,19.62,9.0
17:39:03.704,-45.56,18.2,9.0
17:39:03.735,-43.45,18.09,9.0
17:39:03.764,-40.45,19.35,9.0
17:39:03.794,-36.92,21.17,9.0
17:39:03.855,-33.94,22.8,1.0
17:39:03.885,-32.04,23.98,1.0
17:39:03.915,-30.1,25.33,1.0
17:39:03.945,-28.76,26.33,1.0
17:39:03.974,-28.42,27.04,1.0
17:39:04.036,-27.78,27.83,1.0
17:39:04.037,-26.66,28.73,1.0
17:39:04.095,-25.84,29.54,1.0
17:39:04.155,-25.25,30.38,1.0
17:39:04.155,-24.33,31.32,1.0
17:39:04.245,-23.38,32.26,1.0
17:39:04.245,-22.58,33.21,1.0
17:39:04.246,-21.79,34.19,1.0
17:39:04.276,-20.99,35.16,1.0
17:39:04.305,-20.23,36.15,1.0
17:39:04.364,-19.51,37.17,1.0
17:39:04.395,-18.76,38.23,1.0
17:39:04.454,-17.91,39.39,1.0
17:39:04.455,-16.9,40.69,1.0
17:39:04.485,-15.55,42.15,1.0
17:39:04.544,-13.62,43.73,1.0
17:39:04.545,-10.89,45.3,1.0
17:39:04.575,-7.7,46.71,14.0
17:39:04.636,-4.04,47.96,15.0
17:39:04.665,-0.59,49.07,15.0
17:39:04.695,2.43,49.92,163.0
17:39:04.725,4.52,50.59,166.0
17:39:04.756,5.39,51.16,167.0
17:39:04.814,4.76,51.65,166.0
17:39:04.844,2.69,51.83,163.0
17:39:04.874,-1.23,51.6,15.0
17:39:04.905,-7.02,50.68,14.0
17:39:04.935,-13.87,48.82,1.0
17:39:04.966,-21.22,45.82,1.0
17:39:04.994,-28.52,41.74,1.0
17:39:05.056,-35.17,36.81,1.0
17:39:05.084,-40.49,31.5,1.0
17:39:05.116,-44.2,26.51,1.0
17:39:05.174,-46.5,22.45,1.0
17:39:05.175,-47.09,19.92,9.0
17:39:05.204,-45.62,19.01,9.0
17:39:05.265,-42.49,19.48,9.0
17:39:05.295,-38.6,21.06,1.0
17:39:05.324,-34.07,23.22,1.0
17:39:05.385,-30.14,25.18,1.0
17:39:05.385,-27.63,26.91,1.0
17:39:05.415,-25.82,28.55,1.0
17:39:05.444,-24.65,29.88,1.0
17:39:05.475,-24.25,31.01,1.0
17:39:05.535,-23.71,32.21,1.0
17:39:05.565,-22.67,33.42,1.0
17:39:05.595,-21.82,34.6,1.0
17:39:05.625,-20.82,35.81,1.0
17:39:05.657,-19.61,37.03,1.0
17:39:05.685,-18.43,38.27,1.0
17:39:05.716,-17.38,39.49,1.0
17:39:05.775,-16.45,40.73,1.0
17:39:05.806,-15.7,42.0,1.0
17:39:05.834,-14.96,43.37,1.0
17:39:05.864,-13.92,44.87,1.0
17:39:05.895,-12.12,46.52,1.0
17:39:05.925,-9.36,48.21,14.0
17:39:05.984,-5.82,49.76,14.0
17:39:06.045,-1.64,51.14,15.0
17:39:06.075,2.7,52.25,159.0
17:39:06.105,6.23,53.09,165.0
17:39:06.137,8.54,53.6,169.0
17:39:06.137,9.56,53.86,171.0
17:39:06.165,9.26,53.93,170.0
17:39:06.285,7.38,53.73,167.0
17:39:06.314,3.94,53.07,162.0
17:39:06.315,-1.32,51.74,15.0
17:39:06.315,-7.92,49.56,14.0
17:39:06.375,-15.18,46.36,1.0
17:39:06.375,-22.36,42.24,1.0
17:39:06.405,-28.93,37.39,1.0
17:39:06.435,-34.19,32.21,1.0
17:39:06.497,-38.09,27.32,1.0
17:39:06.525,-41.01,23.09,1.0
17:39:06.555,-42.79,19.92,1.0
17:39:06.584,-43.38,18.08,1.0
17:39:06.615,-42.9,17.64,1.0
17:39:06.644,-41.22,18.15,1.0
17:39:06.705,-38.58,19.4,1.0
17:39:06.735,-35.59,21.22,1.0
17:39:06.764,-32.06,23.27,1.0
17:39:06.796,-28.87,25.09,1.0
17:39:06.824,-26.47,26.87,1.0
17:39:06.854,-24.6,28.56,1.0
17:39:06.915,-23.24,29.89,1.0
17:39:06.945,-22.72,30.95,1.0
17:39:06.974,-22.09,32.1,1.0
17:39:07.004,-21.35,33.25,1.0
17:39:07.034,-20.85,34.34,1.0
17:39:07.064,-20.27,35.45,1.0
17:39:07.095,-19.52,36.57,1.0
17:39:07.157,-18.82,37.65,1.0
17:39:07.185,-18.04,38.74,1.0
17:39:07.214,-17.17,39.81,1.0
17:39:07.246,-16.33,40.9,1.0
17:39:07.306,-15.48,42.01,1.0
17:39:07.307,-14.52,43.16,1.0
17:39:07.335,-13.34,44.38,1.0
17:39:07.394,-11.72,45.73,1.0
17:39:07.425,-9.37,47.19,14.0
17:39:07.455,-6.07,48.66,15.0
17:39:07.484,-2.05,49.91,15.0
17:39:07.515,2.49,50.92,162.0
17:39:07.548,7.08,51.73,169.0
17:39:07.605,11.24,52.31,17.0
17:39:07.635,14.43,52.64,17.0
17:39:07.664,16.21,53.08,18.0
17:39:07.725,16.42,53.72,18.0
17:39:07.725,14.78,54.31,17.0
17:39:07.756,10.62,54.59,17.0
17:39:07.784,4.0,54.29,161.0
17:39:07.845,-4.33,52.91,15.0
17:39:07.874,-13.33,50.11,1.0
17:39:07.904,-22.2,46.07,1.0
17:39:07.935,-29.11,41.61,1.0
17:39:07.964,-33.26,38.22,1.0
17:39:07.994,-34.42,36.7,1.0
17:39:08.024,-33.66,36.85,1.0
17:39:08.056,-31.78,38.09,1.0
17:39:08.177,-29.96,40.52,1.0
17:39:08.177,-28.05,42.46,1.0
17:39:08.177,-26.94,43.56,1.0
17:39:08.205,-26.61,44.34,1.0
17:39:08.294,-26.15,45.26,1.0
17:39:08.295,-25.65,45.72,1.0
17:39:08.295,-25.78,46.29,1.0
17:39:08.384,-26.04,46.93,1.0
17:39:08.385,-26.15,47.54,1.0
17:39:08.415,-26.47,48.27,1.0
17:39:08.445,-26.71,49.13,1.0
17:39:08.507,-26.86,50.15,1.0
17:39:08.507,-27.03,51.28,1.0
17:39:08.535,-27.15,52.57,1.0
17:39:08.597,-27.01,54.06,1.0
17:39:08.685,-26.37,55.79,1.0
17:39:08.685,-25.0,57.81,1.0
17:39:08.685,-22.44,60.1,1.0
17:39:08.805,-18.3,62.4,1.0
17:39:08.895,-12.67,64.54,1.0
17:39:08.895,-6.24,66.41,15.0
17:39:08.896,0.02,67.91,160.0
17:39:08.896,5.53,68.92,166.0
17:39:08.924,10.88,70.15,17.0
17:39:08.955,9.11,70.44,168.0
17:39:08.984,3.9,70.11,161.0
17:39:09.014,-4.24,68.9,15.0
17:39:09.074,-14.15,66.64,1.0
17:39:09.105,-24.63,63.15,1.0
17:39:09.136,-33.81,58.54,1.0
17:39:09.164,-40.61,53.23,1.0
17:39:09.195,-45.35,47.62,1.0
17:39:09.225,-48.78,42.05,9.0
17:39:09.285,-51.3,36.73,9.0
17:39:09.314,-53.25,31.98,9.0
17:39:09.346,-54.71,28.02,9.0
17:39:09.375,-55.47,25.11,9.0
17:39:09.405,-55.34,23.43,9.0
17:39:09.435,-54.44,23.09,9.0
17:39:09.465,-52.73,23.87,9.0
17:39:09.495,-50.15,25.46,9.0
17:39:09.554,-47.01,27.21,9.0
17:39:09.585,-43.82,28.83,1.0
17:39:09.615,-39.71,30.52,1.0
17:39:09.675,-35.37,31.99,1.0
17:39:09.675,-31.88,33.16,1.0
17:39:09.735,-29.51,34.45,1.0
17:39:09.736,-27.07,35.94,1.0
17:39:09.825,-25.94,37.11,1.0
17:39:09.825,-25.69,38.23,1.0
17:39:09.855,-25.24,39.42,1.0
17:39:10.005,-24.46,40.6,1.0
17:39:10.006,-24.21,41.68,1.0
17:39:10.007,-23.96,42.77,1.0
17:39:10.007,-23.69,43.85,1.0
17:39:10.035,-23.05,46.05,1.0
17:39:10.094,-22.43,47.21,1.0
17:39:10.155,-21.66,48.48,1.0
17:39:10.155,-20.57,49.85,1.0
17:39:10.369,-19.11,51.38,1.0
17:39:10.369,-17.12,53.09,1.0
17:39:10.370,-14.43,54.88,1.0
17:39:10.370,-10.8,56.72,1.0
17:39:10.455,7.04,60.45,169.0
17:39:10.456,13.32,60.84,17.0
17:39:10.457,18.66,60.91,18.0
