time,Roll,Pitch,Yaw
17:39:20.662,-2.29,18.66,25.0
17:39:20.720,17.78,9.74,18.0
17:39:20.838,190.84,4.84,7.0
17:39:20.990,223.52,-29.52,
17:39:21.018,233.77,-30.73,
17:39:21.109,235.09,-19.29,
17:39:21.235,-81.12,12.25,5.0
17:39:21.289,18.46,-27.65,6.0
17:39:21.444,-75.62,1.11,59.0
17:39:21.501,194.7,-7.78,4.0
17:39:21.623,-79.6,20.99,4.0
17:39:21.714,255.05,22.18,3.0
17:39:21.833,227.92,13.16,3.0
17:39:21.956,-17.64,18.21,2.0
17:39:22.010,15.95,-1.09,14.0
17:39:22.159,205.19,-14.19,
17:39:22.278,214.94,-41.92,
17:39:22.367,225.01,-28.46,
17:39:22.430,238.42,4.75,36.0
17:39:22.550,-38.42,-2.98,6.0
17:39:22.700,-80.0,11.74,6.0
17:39:22.729,-62.24,3.98,57.0
17:39:22.848,-1.71,8.94,47.0
17:39:22.968,-18.29,14.42,3.0
17:39:23.058,250.38,16.72,3.0
17:39:23.179,-29.83,20.98,2.0
17:39:23.243,18.21,7.24,19.0
17:39:23.333,16.85,6.49,9.0
17:39:23.449,223.56,-31.35,
17:39:23.538,228.79,-37.39,
17:39:23.628,225.05,-27.3,
17:39:23.750,-89.55,8.93,65.0
17:39:23.868,49.37,6.51,71.0
17:39:23.960,225.5,12.64,5.0
17:39:24.050,20.13,14.35,46.0
17:39:24.169,-24.68,23.15,3.0
17:39:24.260,230.48,17.11,3.0
17:39:24.379,25.15,6.7,29.0
17:39:24.470,5.15,15.53,19.0
17:39:24.619,186.37,13.76,7.0
17:39:24.680,226.43,-33.55,
17:39:24.806,236.63,-43.7,
17:39:24.828,234.82,-26.16,
17:39:24.986,3.25,16.68,57.0
17:39:25.074,-26.36,19.91,6.0
17:39:25.161,-36.83,-4.37,4.0
17:39:25.285,167.22,18.04,5.0
17:39:25.370,194.4,5.76,35.0
17:39:25.461,253.57,16.99,3.0
17:39:25.551,-67.11,18.23,2.0
17:39:25.675,256.22,20.68,2.0
17:39:25.760,6.41,7.04,18.0
17:39:25.849,43.31,16.17,9.0
17:39:25.975,237.87,-23.81,
17:39:26.060,230.89,-32.56,
17:39:26.153,216.59,-23.46,
17:39:26.298,262.69,8.73,65.0
17:39:26.360,245.53,-2.03,6.0
17:39:26.479,182.63,14.45,4.0
17:39:26.572,-6.64,4.42,37.0
17:39:26.688,-86.51,18.35,3.0
17:39:26.778,234.29,10.8,2.0
17:39:26.870,22.56,10.67,22.0
17:39:26.988,2.49,0.13,14.1
17:39:27.085,218.49,-29.28,
17:39:27.198,220.68,-43.94,
17:39:27.288,237.31,-27.12,
17:39:27.384,218.48,1.11,40.0
17:39:27.502,23.22,-40.68,7.0
17:39:27.588,-21.48,4.44,57.0
17:39:27.677,203.24,-3.44,4.0
17:39:27.798,52.9,24.73,38.0
17:39:27.887,-40.99,21.03,2.0
17:39:28.014,-56.29,22.01,2.0
17:39:28.101,24.28,20.91,18.0
17:39:28.188,4.06,16.97,12.0
17:39:28.278,21.53,10.83,-0.0
17:39:28.398,238.72,-25.94,
17:39:28.488,231.24,-28.16,
17:39:28.608,223.1,-21.04,
17:39:28.702,-80.68,16.42,4.0
17:39:28.818,228.05,0.77,59.0
17:39:28.910,226.89,-2.72,3.0
17:39:29.000,259.88,21.55,3.0
17:39:29.124,-27.11,19.71,2.0
17:39:29.248,249.11,17.29,2.0
17:39:29.333,49.83,18.82,15.0
17:39:29.388,11.19,11.56,6.0
17:39:29.513,16.93,1.94,-7.0
17:39:29.600,241.89,-28.29,
17:39:29.725,232.12,-34.42,
17:39:29.848,214.6,-19.7,
17:39:29.933,-13.62,-19.03,
17:39:30.048,-7.55,1.96,52.0
17:39:30.145,199.08,-11.13,
17:39:30.229,-11.89,21.37,2.0
17:39:30.348,258.86,19.54,2.0
17:39:30.438,244.53,15.64,1.0
17:39:30.528,3.26,7.7,11.4
17:39:30.648,5.35,-1.57,1.3
17:39:30.737,212.21,-34.02,
17:39:30.802,213.62,-37.46,
17:39:30.923,225.2,-23.94,
17:39:31.011,219.44,-4.16,2.0
17:39:31.135,-27.22,-1.32,6.0
17:39:31.222,-45.86,18.5,5.0
17:39:31.338,235.89,19.41,4.0
17:39:31.429,186.68,15.73,3.0
17:39:31.547,-30.76,19.04,2.0
17:39:31.640,250.08,17.31,2.0
17:39:31.729,39.08,14.01,12.0
17:39:31.850,16.59,5.98,8.8
17:39:31.938,196.84,-2.46,
17:39:32.031,224.35,-34.37,
17:39:32.150,227.11,-23.23,
17:39:32.268,213.25,1.6,20.0
17:39:32.359,-20.57,-7.34,5.0
17:39:32.509,14.38,10.98,63.0
17:39:32.572,155.33,-5.78,4.0
17:39:32.632,233.98,14.57,3.0
17:39:32.752,-81.29,18.69,2.0
17:39:32.875,233.29,13.85,2.0
17:39:32.931,9.67,10.84,17.0
17:39:33.050,15.34,2.02,14.0
17:39:33.138,210.45,-12.96,
17:39:33.258,215.25,-36.12,
17:39:33.350,224.14,-29.89,
17:39:33.474,235.04,3.48,28.0
17:39:33.564,14.07,-22.4,7.0
17:39:33.654,-20.13,-7.59,6.0
17:39:33.771,209.37,-15.61,
17:39:33.860,-67.0,19.36,2.0
17:39:33.979,221.11,16.13,2.0
17:39:34.075,244.62,19.03,1.0
17:39:34.161,2.19,9.35,14.1
17:39:34.284,8.17,-5.12,7.9
17:39:34.373,218.49,-19.52,
17:39:34.491,214.77,-32.14,
17:39:34.582,229.63,-26.39,
17:39:34.702,223.67,5.48,26.0
17:39:34.789,28.1,-26.85,5.0
17:39:34.909,241.61,-19.1,
17:39:34.998,204.91,2.63,26.0
17:39:35.091,-45.78,16.43,2.0
17:39:35.215,248.6,17.94,1.0
17:39:35.303,218.86,17.5,1.0
17:39:35.392,-0.27,7.48,4.8
17:39:35.478,15.4,-3.18,-3.0
17:39:35.569,214.52,-14.74,
17:39:35.723,225.73,-33.77,
17:39:35.808,236.84,-27.82,
17:39:35.900,181.77,21.61,1.0
17:39:36.026,40.47,7.47,47.0
17:39:36.080,254.63,8.9,29.0
17:39:36.169,199.85,-12.96,
17:39:36.347,1.81,16.34,14.0
17:39:36.412,215.33,18.66,7.0
17:39:36.532,225.55,18.36,1.0
17:39:36.591,-12.12,15.16,
17:39:36.715,25.54,5.74,-10.0
17:39:36.828,239.11,-33.65,
17:39:36.918,222.67,-29.54,
17:39:37.015,222.29,-25.83,
17:39:37.127,234.61,21.63,2.0
17:39:37.189,22.93,-22.84,4.0
17:39:37.312,259.66,7.66,40.0
17:39:37.427,185.85,-5.1,2.0
17:39:37.519,243.49,13.66,1.0
17:39:37.607,-41.04,21.95,1.0
17:39:37.727,227.3,20.9,7.0
17:39:37.792,-2.8,14.67,6.0
17:39:37.937,-4.35,-8.36,-2.0
17:39:38.058,230.71,-32.01,
17:39:38.118,227.46,-27.18,
17:39:38.242,231.71,-21.21,
17:39:38.300,207.65,-5.54,2.0
17:39:38.392,24.74,-29.8,4.0
17:39:38.507,236.26,-37.92,
17:39:38.602,223.62,10.08,2.0
17:39:38.719,-5.46,20.42,20.0
17:39:38.812,258.84,23.77,1.0
17:39:38.903,214.43,21.65,9.0
17:39:39.018,0.11,17.74,1.0
17:39:39.141,33.04,2.66,-9.0
17:39:39.234,236.5,-32.19,
17:39:39.319,236.08,-32.14,
17:39:39.439,224.41,-23.61,
17:39:39.530,-70.87,2.94,37.0
17:39:39.650,-7.79,5.45,40.0
17:39:39.774,215.39,9.93,26.0
17:39:39.830,-6.45,9.29,20.0
17:39:39.953,-83.21,20.72,1.0
17:39:40.038,232.54,11.47,8.0
17:39:40.162,3.35,8.6,9.14
17:39:40.255,7.8,-5.06,0.9
17:39:40.373,215.76,-31.4,
17:39:40.461,225.67,-38.92,
17:39:40.552,228.01,-35.24,
17:39:40.667,193.54,15.72,1.0
17:39:40.765,17.51,-20.08,4.0
17:39:40.853,-38.79,0.78,43.0
17:39:40.943,214.26,-14.23,
17:39:41.064,19.03,24.9,15.0
17:39:41.154,253.73,21.39,1.0
17:39:41.240,224.02,15.26,6.0
17:39:41.333,-8.56,10.42,1.0
17:39:41.450,8.47,-4.37,-6.0
17:39:41.540,220.84,-27.8,
17:39:41.628,221.31,-35.82,
17:39:41.751,225.62,-34.3,
17:39:41.837,148.74,23.28,2.0
17:39:41.958,83.43,11.51,48.0
17:39:42.047,214.9,-30.77,
17:39:42.170,208.72,13.79,2.0
17:39:42.257,3.45,17.33,21.0
17:39:42.379,233.54,13.51,1.0
17:39:42.468,33.81,12.48,12.0
17:39:42.562,-2.74,11.89,6.0
17:39:42.650,30.75,4.93,-9.0
17:39:42.769,232.7,-33.59,
17:39:42.858,234.84,-32.56,
17:39:43.009,221.7,-22.86,
17:39:43.104,-26.1,-15.29,
17:39:43.193,25.3,7.86,43.0
17:39:43.279,200.84,-26.93,
17:39:43.399,68.72,19.27,21.0
17:39:43.491,-17.81,21.39,1.0
17:39:43.579,217.43,15.92,1.0
17:39:43.704,-5.18,7.96,2.8
17:39:43.795,7.54,-5.83,-4.0
17:39:43.913,222.88,-34.84,
17:39:43.969,210.48,-36.5,
17:39:44.124,221.58,-34.03,
17:39:44.213,20.58,15.48,18.0
17:39:44.269,22.95,-27.95,4.0
17:39:44.424,206.48,-39.56,
17:39:44.481,193.42,-20.65,
17:39:44.604,-4.69,16.52,15.0
17:39:44.779,257.93,23.69,1.0
17:39:44.809,29.57,6.98,7.1
17:39:44.899,-1.54,1.14,-2.0
17:39:44.989,218.39,-14.77,
17:39:45.085,228.25,-35.55,
17:39:45.198,237.36,-25.16,
17:39:45.295,215.98,-11.2,
17:39:45.408,25.46,-32.47,2.0
17:39:45.505,-4.21,0.28,33.0
17:39:45.618,191.9,-4.77,1.0
17:39:45.740,257.67,18.38,1.0
17:39:45.832,256.36,17.22,9.0
17:39:45.950,46.33,22.58,2.0
17:39:46.009,17.91,0.52,-6.0
17:39:46.098,3.18,-0.58,-16.0
17:39:46.222,224.68,-36.35,
17:39:46.310,220.86,-39.08,
17:39:46.398,249.05,-10.22,
17:39:46.489,225.98,-2.85,8.0
17:39:46.608,177.02,-17.82,
17:39:46.698,92.36,21.74,7.0
17:39:46.818,237.34,15.67,
17:39:46.908,250.22,13.83,1.0
17:39:47.062,22.89,-5.14,-5.0
17:39:47.118,-4.95,2.71,-16.0
17:39:47.242,213.64,-28.71,
17:39:47.328,229.11,-42.98,
17:39:47.422,224.48,-32.61,
17:39:47.540,217.25,14.73,7.0
17:39:47.632,24.32,10.85,14.0
17:39:47.720,-64.22,6.23,17.0
17:39:47.898,175.26,-15.26,
17:39:47.929,246.22,22.22,0.0
17:39:48.050,265.27,18.27,
17:39:48.142,9.47,10.9,-5.0
17:39:48.263,16.6,1.15,-14.0
17:39:48.348,219.25,-21.84,
17:39:48.442,214.24,-36.38,
17:39:48.531,221.62,-37.11,
17:39:48.622,235.19,-10.87,
17:39:48.739,-74.76,4.17,39.0
17:39:48.829,6.39,-5.81,44.0
17:39:48.979,205.46,-10.88,
17:39:49.069,-64.27,18.1,2.0
17:39:49.220,258.52,15.34,1.0
17:39:49.249,239.06,19.26,9.0
17:39:49.367,25.75,0.56,3.6
17:39:49.429,41.16,9.12,-10.0
17:39:49.580,212.58,-32.75,
17:39:49.669,225.05,-35.21,
17:39:49.790,219.43,-19.87,
17:39:49.911,16.75,-22.14,5.0
17:39:49.940,-58.97,0.64,49.0
17:39:50.060,225.22,5.73,36.0
17:39:50.152,-6.33,7.51,26.0
17:39:50.239,-33.8,15.48,2.0
17:39:50.360,-89.26,15.93,1.0
17:39:50.448,-4.71,6.61,9.1
17:39:50.538,4.57,-6.76,0.0
17:39:50.658,218.73,-22.78,
17:39:50.748,220.08,-29.91,
17:39:50.871,218.04,-27.34,
17:39:50.958,215.2,14.2,4.0
17:39:51.079,226.89,15.18,6.0
17:39:51.169,231.31,6.93,50.0
17:39:51.258,-12.63,11.87,3.0
17:39:51.409,-68.14,12.31,2.0
17:39:51.498,-91.98,15.69,2.0
17:39:51.590,13.55,2.36,16.0
17:39:51.682,14.9,1.37,9.2
17:39:51.798,215.64,-24.93,
17:39:51.888,234.08,-34.14,
17:39:51.980,224.81,-26.16,
17:39:52.103,251.18,15.55,3.0
17:39:52.159,9.36,0.3,52.7
17:39:52.315,262.28,-7.06,3.0
17:39:52.399,4.88,10.36,20.0
17:39:52.490,-6.06,16.91,22.0
17:39:52.580,210.68,11.43,1.0
17:39:52.704,13.27,9.47,10.0
17:39:52.792,18.05,4.69,-2.0
17:39:52.908,224.95,-28.53,
17:39:52.999,233.54,-38.27,
17:39:53.092,248.51,-36.58,
17:39:53.180,225.44,-17.73,
17:39:53.274,12.74,-32.37,4.0
17:39:53.388,7.47,-5.22,36.0
17:39:53.480,202.08,-17.56,
17:39:53.598,19.15,19.19,14.0
17:39:53.688,235.44,17.88,1.0
17:39:53.809,257.25,19.08,1.0
17:39:53.899,4.47,8.5,3.81
17:39:53.990,-16.58,4.87,-3.0
17:39:54.199,217.14,-42.44,
17:39:54.199,226.41,-31.7,
17:39:54.321,236.38,-17.0,
17:39:54.409,248.01,12.33,9.0
17:39:54.500,2.97,2.01,21.5
17:39:54.618,23.17,9.5,25.0
17:39:54.708,-76.7,21.11,3.0
17:39:54.955,152.35,9.52,30.0
17:39:54.955,-0.83,16.01,21.0
17:39:55.011,-13.14,16.8,1.0
17:39:55.131,228.19,16.17,1.0
17:39:55.223,223.28,6.89,3.0
17:39:55.311,-40.26,16.63,2.0
17:39:55.431,-4.81,8.03,-6.0
17:39:55.639,211.14,-12.7,
17:39:55.639,214.35,-36.89,
17:39:55.728,215.17,-42.23,
17:39:55.909,230.64,20.46,2.0
17:39:55.909,26.82,-18.65,4.0
17:39:56.057,220.93,1.49,34.0
17:39:56.118,-20.44,-7.69,4.0
17:39:56.208,253.03,-1.88,2.0
17:39:56.419,242.65,15.72,2.0
17:39:56.511,240.78,16.82,2.0
17:39:56.511,253.49,21.18,1.0
17:39:56.633,-15.9,12.29,6.0
17:39:56.719,-0.95,2.99,-2.0
17:39:56.837,218.92,-37.93,
17:39:56.958,233.21,-32.16,
17:39:57.049,229.51,-30.17,
17:39:57.138,213.46,21.42,2.0
17:39:57.232,30.64,-28.1,4.0
17:39:57.437,-17.64,-4.7,4.0
17:39:57.438,210.47,-12.87,
17:39:57.618,182.26,19.8,2.0
17:39:57.678,198.65,24.52,1.0
17:39:57.770,219.97,12.22,1.0
17:39:58.037,49.02,25.63,5.0
17:39:58.038,-10.04,2.12,-1.0
17:39:58.067,199.7,-16.2,
17:39:58.160,217.09,-32.35,
17:39:58.278,222.63,-37.44,
17:39:58.371,223.26,-14.43,
17:39:58.459,-49.36,-4.93,3.0
17:39:58.548,237.01,-10.2,
17:39:58.639,240.87,4.54,35.0
17:39:58.761,-47.0,16.57,2.0
17:39:58.881,-16.91,15.28,1.0
17:39:59.058,-80.95,19.54,1.0
17:39:59.058,-89.92,18.96,7.0
17:39:59.147,9.62,22.1,3.0
17:39:59.271,7.1,-5.56,-8.0
17:39:59.448,229.67,-27.61,
17:39:59.479,230.9,-33.79,
17:39:59.599,224.28,-24.77,
17:39:59.657,215.3,0.8,17.0
17:39:59.747,17.97,-32.35,5.0
17:39:59.872,-45.79,-5.45,4.0
17:39:59.990,195.72,-1.13,2.0
17:40:00.107,-24.47,24.99,1.0
17:40:00.167,256.26,22.9,1.0
17:40:00.289,246.18,15.92,1.0
17:40:00.377,-3.57,11.66,7.0
17:40:00.470,0.29,4.25,-6.1
17:40:00.587,219.87,-25.61,
17:40:00.681,219.61,-31.31,
17:40:00.771,223.94,-25.65,
17:40:00.888,219.59,1.51,10.0
17:40:00.978,9.88,-15.27,26.0
17:40:01.100,33.39,6.98,24.0
17:40:01.187,196.92,1.64,25.0
17:40:01.308,25.36,16.51,17.0
17:40:01.398,-5.44,16.84,10.0
17:40:01.488,-53.11,21.81,1.0
17:40:01.613,37.66,7.81,6.2
17:40:01.698,-36.05,14.91,4.0
17:40:01.790,-10.08,4.91,-9.0
17:40:01.910,233.92,-39.11,
17:40:01.998,231.48,-32.02,
17:40:02.119,236.62,-23.7,
17:40:02.208,-17.74,4.99,-1.0
17:40:02.330,30.68,-0.08,10.0
17:40:02.390,18.76,8.22,14.0
17:40:02.508,202.24,22.34,6.0
17:40:02.631,7.99,20.77,0.9
17:40:02.719,10.25,20.62,-5.0
17:40:02.839,211.63,14.63,
17:40:02.930,219.73,15.26,
17:40:02.989,221.0,20.18,
17:40:03.111,-51.08,24.36,
17:40:03.202,-13.08,13.23,
17:40:03.322,204.83,-12.48,
17:40:03.411,217.64,-17.24,
17:40:03.501,220.25,-20.98,
17:40:03.622,203.4,-18.09,
17:40:03.709,-14.73,9.05,8.0
17:40:03.832,229.96,0.04,-8.0
17:40:03.922,-45.59,1.09,12.0
17:40:04.044,204.42,-0.81,2.0
17:40:04.129,214.91,14.53,0.0
17:40:04.250,-54.98,21.54,2.0
17:40:04.338,237.44,20.49,1.0
17:40:04.428,234.07,19.47,1.0
17:40:04.548,224.87,14.91,
17:40:04.639,222.06,12.66,
17:40:04.761,229.53,14.67,
17:40:04.849,4.14,14.25,-9.0
17:40:04.938,187.5,15.32,
17:40:05.058,220.76,-25.56,
17:40:05.151,218.55,-26.22,
17:40:05.270,225.31,-16.37,
17:40:05.360,250.97,18.93,1.0
17:40:05.420,-54.0,8.13,38.0
17:40:05.573,-25.14,11.15,3.0
17:40:05.628,213.39,19.49,3.0
17:40:05.784,-90.56,25.44,2.0
17:40:05.871,266.38,20.62,2.0
17:40:05.962,228.47,18.17,1.0
17:40:06.078,-54.0,23.16,1.0
17:40:06.139,32.91,19.74,8.0
17:40:06.231,225.26,12.96,5.0
17:40:06.380,-18.63,15.85,
17:40:06.438,215.75,6.02,-1.0
17:40:06.530,230.57,-29.66,
17:40:06.679,223.8,-10.8,
17:40:06.767,225.1,-11.56,
17:40:06.862,264.75,15.85,2.0
17:40:06.950,7.06,5.48,30.0
17:40:07.068,33.33,13.34,33.0
17:40:07.160,-50.75,0.96,39.0
17:40:07.279,257.25,22.13,3.0
17:40:07.398,31.31,23.6,31.0
17:40:07.461,28.71,18.24,28.0
17:40:07.551,34.54,24.69,22.0
17:40:07.672,3.95,20.08,18.0
17:40:07.790,247.34,20.97,1.0
17:40:07.878,236.43,22.82,1.0
17:40:07.998,238.03,17.23,1.0
17:40:08.088,264.41,20.95,1.0
17:40:08.149,-89.54,21.51,1.0
17:40:08.300,250.53,16.37,1.0
17:40:08.389,263.57,18.43,1.0
17:40:08.513,256.83,17.59,1.0
17:40:08.598,262.84,18.37,1.0
17:40:08.688,263.44,18.42,1.0
17:40:08.903,257.08,18.83,1.0
17:40:08.903,253.13,18.02,1.0
17:40:08.991,252.69,18.0,1.0
17:40:09.168,259.82,19.18,1.0
17:40:09.231,255.25,17.52,1.0
17:40:09.289,264.08,18.2,1.0
17:40:09.438,255.54,17.72,1.0
17:40:09.469,259.76,18.23,1.0
17:40:09.592,261.87,18.48,1.0
17:40:09.739,251.87,17.73,1.0
17:40:09.769,251.14,17.0,1.0
17:40:10.068,228.64,17.75,1.0
17:40:10.133,-82.49,18.5,1.0
17:40:10.133,-61.23,17.28,1.0
17:40:10.189,228.64,20.32,1.0
17:40:10.344,-49.33,10.4,1.0
17:40:10.399,-82.28,3.2,15.0
17:40:10.551,231.34,9.27,14.0
17:40:10.608,237.35,-3.66,9.0
17:40:10.701,-79.25,4.74,11.0
17:40:10.856,242.9,-6.49,1.0
17:40:10.939,250.99,4.04,22.0
17:40:10.999,-90.39,-6.23,4.0
17:40:11.148,3.41,9.36,53.1
17:40:11.211,84.42,18.34,45.0
17:40:11.329,-55.7,22.24,3.0
17:40:11.419,233.62,13.37,3.0
17:40:11.539,198.6,24.62,3.0
17:40:11.633,-3.31,18.22,38.0
17:40:11.719,-42.17,23.5,3.0
17:40:11.809,256.24,20.52,2.0
17:40:11.902,263.8,21.43,2.0
17:40:12.049,-89.01,20.7,2.0
17:40:12.145,258.82,18.95,2.0
17:40:12.199,246.84,17.77,2.0
17:40:12.319,249.85,17.79,2.0
17:40:12.415,260.51,17.99,2.0
17:40:12.531,258.71,15.87,2.0
17:40:12.618,260.72,15.59,2.0
17:40:12.739,-85.71,15.83,3.0
17:40:12.829,-92.78,14.67,2.0
17:40:12.919,-81.79,15.91,3.0
17:40:13.038,-74.78,15.2,3.0
17:40:13.127,-85.98,13.15,3.0
17:40:13.220,-79.12,12.83,3.0
17:40:13.338,-80.97,12.4,3.0
17:40:13.429,-80.57,11.99,3.0
17:40:13.518,-74.45,12.83,3.0
17:40:13.637,-78.62,11.83,3.0
17:40:13.727,-72.86,11.94,3.0
17:40:13.849,-67.51,12.31,4.0
17:40:13.969,-64.18,12.59,3.0
17:40:14.058,-66.05,12.68,3.0
17:40:14.148,-59.54,13.39,3.0
17:40:14.268,-63.63,12.74,3.0
17:40:14.357,-65.41,11.94,3.0
17:40:14.479,-51.68,13.29,4.0
17:40:14.567,-55.5,13.57,3.0
17:40:14.659,-60.95,12.71,4.0
17:40:14.779,-69.17,12.24,4.0
17:40:14.837,-64.71,11.9,4.0
17:40:14.959,-58.17,13.1,3.0
17:40:15.077,-52.53,12.01,3.0
17:40:15.167,-42.76,12.28,4.0
17:40:15.287,-46.28,13.31,3.0
17:40:15.350,-45.33,14.35,4.0
17:40:15.469,-38.47,12.94,3.0
17:40:15.588,-29.34,13.75,3.0
17:40:15.650,-39.13,15.48,3.0
17:40:15.797,-28.92,13.38,4.0
17:40:15.857,-52.99,17.09,3.0
17:40:15.947,-26.12,15.8,4.0
17:40:16.067,-54.98,15.81,3.0
17:40:16.187,-47.01,14.03,3.0
17:40:16.247,-43.02,11.35,4.0
17:40:16.397,-44.05,11.93,5.0
17:40:16.457,-36.63,13.82,4.0
17:40:16.609,-50.39,14.01,3.0
17:40:16.701,-44.02,13.19,4.0
17:40:16.757,-48.31,14.87,3.0
17:40:16.879,-65.36,14.42,4.0
17:40:16.969,-43.41,14.98,4.0
17:40:17.091,-54.11,15.92,3.0
17:40:17.182,-73.55,16.08,3.0
17:40:17.299,-57.84,16.72,3.0
17:40:17.391,-64.06,18.46,3.0
17:40:17.480,-53.64,23.36,3.0
17:40:17.603,220.74,17.98,2.0
17:40:17.690,224.9,-2.06,2.0
17:40:17.810,233.99,17.12,2.0
17:40:17.868,228.33,11.52,2.0
17:40:18.019,227.99,11.33,2.0
17:40:18.107,245.0,12.8,2.0
17:40:18.229,226.24,17.88,2.0
17:40:18.293,-23.82,6.22,14.0
17:40:18.414,225.55,1.63,7.0
17:40:18.528,233.3,-15.73,
17:40:18.618,232.72,-16.58,
17:40:18.707,228.25,-1.71,2.0
17:40:18.832,-19.02,3.67,48.0
17:40:18.917,-27.59,4.16,57.0
17:40:19.039,201.12,14.26,4.0
17:40:19.097,253.49,9.44,35.0
17:40:19.282,-76.35,20.41,2.0
17:40:19.310,-86.52,18.39,2.0
17:40:19.428,252.32,15.62,1.0
17:40:19.488,227.98,12.44,2.0
17:40:19.672,2.69,17.97,14.0
17:40:19.731,90.15,17.32,10.0
17:40:19.819,230.82,-20.05,
17:40:19.942,237.21,-26.02,
17:40:20.029,153.15,18.38,3.0
17:40:20.120,-27.35,-2.74,6.0
17:40:20.241,-66.09,-8.22,5.0
17:40:20.297,212.57,-3.82,4.0
17:40:20.454,-78.36,8.44,31.0
17:40:20.538,-28.82,20.44,3.0
17:40:20.597,227.9,9.16,20.0
17:40:20.754,16.5,1.53,17.0
17:40:20.841,28.02,11.14,12.0
17:40:20.931,230.53,-30.66,
17:40:21.077,250.65,-27.03,
17:40:21.138,230.98,-23.45,
17:40:21.230,222.53,5.38,47.0
17:40:21.317,15.66,-20.81,7.0
17:40:21.410,-29.56,-3.03,5.0
17:40:21.564,197.41,6.99,42.0
17:40:21.619,248.46,24.68,3.0
17:40:21.737,220.62,20.65,3.0
17:40:21.859,241.64,20.43,2.0
17:40:21.947,-0.78,9.48,18.0
17:40:22.067,6.21,-7.12,11.0
17:40:22.157,220.49,-33.27,
17:40:22.277,222.47,-36.25,
17:40:22.367,223.7,-27.47,
17:40:22.462,181.15,12.17,4.0
