Time_sec,Left_Knee_Angle,Right_Knee_Angle,Step_Width_px,Left_Ankle_y,Right_Ankle_y
15.4,169.5529496188873,154.62367179410796,5.266456604003906,0.08015419542789459,0.08091093599796295
15.433333333333334,158.78152934577142,150.81153719202723,11.834735870361328,0.11638028919696808,0.14214645326137543
15.5,160.658043612888,170.17614979647394,11.80429458618164,0.15614891052246094,0.1609315574169159
17.266666666666666,123.67658240593019,121.57754009739102,13.60891342163086,0.22872108221054077,0.22178824245929718
17.3,123.71691438950774,105.94611325679979,18.593997955322266,0.040043529123067856,0.20713844895362854
17.333333333333332,101.7280197051254,77.36810383363894,15.81583023071289,0.02781660668551922,0.17873448133468628
18.4,114.63907105956547,53.367067288437546,24.6708345413208,0.7824006676673889,0.5695680379867554
18.433333333333334,71.22631058455991,52.10745133112878,24.594407081604004,0.7696889042854309,0.5667464733123779
23.066666666666666,54.43709368888224,82.4140335411688,10.850086212158203,0.7091187238693237,0.6392899751663208
23.1,142.554802796265,140.67302675966167,29.487266540527344,0.5875940322875977,0.681473970413208
23.133333333333333,109.429771091355,143.9171158774388,1.2671852111816406,0.6104493737220764,0.6267255544662476
23.166666666666668,126.45815427452754,138.5145780790735,14.03325080871582,0.427516371011734,0.41457945108413696
23.2,132.06344132190551,135.73493818492145,29.358596801757812,0.4771396815776825,0.4644118547439575
23.233333333333334,117.55351020811189,134.3126905339587,7.855691909790039,0.20520088076591492,0.21957197785377502
23.266666666666666,121.61015717899546,116.90565272296574,41.362009048461914,0.06187032535672188,0.11873403191566467
23.533333333333335,177.66931441116515,163.3377694869161,18.498172760009766,1.0135304927825928,0.9831520915031433
23.566666666666666,177.35313372932416,179.8716182268798,5.751008987426758,1.0346015691757202,1.040778636932373
23.6,173.76881257884926,177.4698334332198,4.435157775878906,0.9974420070648193,1.0347422361373901
23.633333333333333,177.26625976306104,177.49119890784385,3.742508888244629,0.9681199789047241,0.9980660080909729
23.666666666666668,171.53449429436185,174.09091403643987,20.444517135620117,0.9013925790786743,0.922311007976532
23.7,159.88563781367947,176.6759434357913,15.640091896057129,0.7417165040969849,0.8490049839019775
23.733333333333334,157.96526484828087,178.00227760581973,9.545021057128906,0.6965274214744568,0.777417778968811
23.766666666666666,147.5808796376445,178.77159437557353,12.015304565429688,0.6342505216598511,0.6934375762939453
23.8,142.08355290583535,179.85900303541374,13.289527893066406,0.6357353329658508,0.6761413216590881
23.833333333333332,149.28474857391876,179.96274216587145,7.124414443969727,0.5984427332878113,0.6634415984153748
23.866666666666667,149.49328897106807,177.574016801459,6.103906631469727,0.5819420218467712,0.6461373567581177
23.9,150.46077357283986,176.99019514877807,2.617616653442383,0.5588474273681641,0.6276182532310486
23.933333333333334,149.23552918138859,179.30715263679667,6.011238098144531,0.5325084924697876,0.5844093561172485
23.966666666666665,151.00164916209548,173.89997395871274,7.892274856567383,0.4940550923347473,0.5741470456123352
24.0,144.62212873405318,178.7712049607768,4.410743713378906,0.4892740845680237,0.5730552673339844
24.033333333333335,128.36903024539086,177.596052521488,13.248023986816406,0.4781376123428345,0.5770401358604431
24.066666666666666,146.07283384683598,171.04350023661118,11.12863540649414,0.4891723096370697,0.576278805732727
24.1,150.8641014537392,174.11724778340854,11.83847427368164,0.4806651473045349,0.5694873332977295
24.133333333333333,154.91286887602132,160.1919354312236,0.00499725341796875,0.4859069585800171,0.5618667006492615
24.166666666666668,158.26645629871146,163.49902032275853,5.888729095458984,0.48872479796409607,0.5618741512298584
24.2,157.53146560726748,162.716061210982,9.617633819580078,0.476815402507782,0.5626257061958313
24.233333333333334,156.3121539885304,157.25762493009904,17.232074737548828,0.4846108853816986,0.5625060200691223
24.266666666666666,158.3679877387742,157.14610016675874,26.3592529296875,0.48933568596839905,0.5582900643348694
24.3,153.48922390093287,160.09728708387837,37.30234146118164,0.494172066450119,0.542371928691864
24.333333333333332,152.38297667417586,157.44960158046112,37.155094146728516,0.49615466594696045,0.5452598333358765
24.366666666666667,156.91796353305233,161.75916961963006,31.88884735107422,0.49643373489379883,0.549504280090332
24.4,159.3173017396734,157.12556579436588,41.76950454711914,0.4978356957435608,0.5486528873443604
24.433333333333334,161.40890446258828,158.67984925418963,43.592185974121094,0.4976491630077362,0.5479059219360352
24.466666666666665,158.78255983438538,160.060052330129,40.25644302368164,0.4989427328109741,0.5491112470626831
24.5,157.54731046208465,157.5444514436655,41.52626037597656,0.49945080280303955,0.5439149141311646
24.533333333333335,159.6639598046365,157.08297395966667,38.51615905761719,0.4996628165245056,0.5442008972167969
24.566666666666666,157.11370150556098,158.8655713428165,33.70647430419922,0.5000898241996765,0.5440457463264465
24.6,157.30459255854515,159.93303090206243,31.683216094970703,0.4997744560241699,0.5426979064941406
24.633333333333333,161.13317211023303,166.72294576016685,31.46280288696289,0.4978940784931183,0.5345958471298218
24.666666666666668,164.3754901819246,169.90559864627795,31.71985626220703,0.4968554377555847,0.5322021245956421
24.7,169.76781418144967,176.91029277913526,28.292083740234375,0.49717390537261963,0.5242156386375427
24.733333333333334,172.37680556781294,173.27558515335244,28.36578369140625,0.4926866590976715,0.5197510719299316
24.766666666666666,171.7610506349238,176.80748868523872,28.16732406616211,0.49103203415870667,0.5104555487632751
24.8,173.11253517740994,178.62887977420408,27.769489288330078,0.48786649107933044,0.505574643611908
24.833333333333332,175.81503866371293,178.50753182452902,19.459381103515625,0.4886891543865204,0.5022056698799133
24.866666666666667,176.1987296903762,179.19375821678943,23.965778350830078,0.4869183599948883,0.5073838233947754
24.9,174.91487901583344,173.66681827808236,17.00551986694336,0.4823758006095886,0.5203089118003845
24.933333333333334,174.69509907040188,173.31290318571928,22.70223617553711,0.48234298825263977,0.52597975730896
24.966666666666665,172.6409140767737,174.2288688613487,20.393199920654297,0.4831172823905945,0.5260373950004578
25.0,167.6284342634944,174.2338662807884,22.743511199951172,0.48596107959747314,0.5236436724662781
25.033333333333335,164.66335098896215,173.6250046061703,22.40579605102539,0.4949863851070404,0.5231959819793701
25.066666666666666,167.0193754841932,169.70400627604369,35.42745590209961,0.49470317363739014,0.528498113155365
25.1,164.27157308416895,168.45351420952778,30.847110748291016,0.5042877793312073,0.5306670069694519
25.133333333333333,163.4674664594883,167.84375971559817,27.88288116455078,0.5070681571960449,0.531456708908081
25.166666666666668,165.1549253868627,167.72286479780024,28.128585815429688,0.5119191408157349,0.5334387421607971
25.2,157.17235390883755,171.43193873688628,24.280977249145508,0.5399332046508789,0.5409442186355591
25.233333333333334,162.45993451521818,171.29966214254924,25.877151489257812,0.5342511534690857,0.5450884699821472
25.266666666666666,163.5921870192079,169.88958107238145,37.8964900970459,0.532731831073761,0.5560216307640076
25.3,162.27959703645493,170.24763463752495,29.15217399597168,0.5380726456642151,0.5571301579475403
25.333333333333332,162.50459506622747,166.2279909186652,37.2343635559082,0.5332677364349365,0.5635688304901123
25.366666666666667,165.721873545748,168.73606112658047,26.70435905456543,0.5497416853904724,0.5639953017234802
25.4,164.34997687240687,172.3489592403392,24.942550659179688,0.5462106466293335,0.5660886168479919
25.433333333333334,165.8609977450342,158.8426289212356,30.955467224121094,0.5406513810157776,0.5914134979248047
25.466666666666665,165.74567026873967,167.70047802150674,35.29101371765137,0.538551926612854,0.5831781029701233
25.5,166.10083329183215,166.78398855059368,35.24889945983887,0.5365356206893921,0.5801895260810852
25.533333333333335,170.88797930906256,167.99354731011508,30.860424041748047,0.5353401303291321,0.5767800211906433
25.566666666666666,172.7442127203109,170.4763797041165,43.156490325927734,0.530982255935669,0.5708487033843994
25.6,175.8633091155874,175.7809922975713,38.09764862060547,0.5314103364944458,0.5635637044906616
25.633333333333333,179.53205304490947,179.85988443172053,39.75419998168945,0.493634968996048,0.525836706161499
25.666666666666668,174.7470135716208,179.291591779644,37.5560188293457,0.4767478108406067,0.5102732181549072
25.7,159.81757673681807,176.77257022084967,27.547121047973633,0.46699824929237366,0.4965739846229553
25.733333333333334,163.62090522240734,174.43965549387295,21.2320613861084,0.4707885980606079,0.4912649393081665
25.766666666666666,177.04246068001336,173.91717007924436,27.81076431274414,0.4638715386390686,0.4886530637741089
25.8,165.60358437733257,170.47438216123524,30.86496353149414,0.44970694184303284,0.4813587963581085
25.833333333333332,164.61219458370914,157.46089453477362,20.889663696289062,0.3926514685153961,0.42028525471687317
25.866666666666667,173.91945536305118,164.61589625829563,21.215381622314453,0.3968936800956726,0.4153793454170227
25.9,176.77909880440774,163.0869752224394,31.894817352294922,0.3493516743183136,0.3749486804008484
25.933333333333334,174.53215584904962,155.32094411582293,35.544795989990234,0.32992348074913025,0.3439547121524811
25.966666666666665,177.3748488591709,160.9310442419133,33.91378402709961,0.32400596141815186,0.3433615565299988
26.0,179.82267415966643,168.3497974599312,23.644428253173828,0.3078387379646301,0.333668977022171
26.033333333333335,177.01764939094636,166.67233669741705,26.66278839111328,0.29667460918426514,0.3287274241447449
26.066666666666666,178.92988438861565,165.8115686584729,36.26396179199219,0.29472050070762634,0.32900679111480713
26.1,178.03542541102107,166.58217433210535,27.082538604736328,0.31702011823654175,0.33664360642433167
26.133333333333333,179.38933419455668,156.42393235630396,22.30571746826172,0.3291548490524292,0.33359429240226746
26.166666666666668,172.37390444110974,168.93154684336545,24.87966537475586,0.33006352186203003,0.3462018072605133
26.2,175.0156586487254,168.5772853245338,26.578617095947266,0.351820170879364,0.35221290588378906
26.233333333333334,176.7762232608519,166.246744270981,26.06781005859375,0.3613010048866272,0.3548288643360138
26.266666666666666,175.599542050461,165.84999040959832,23.947410583496094,0.37680208683013916,0.3561214506626129
26.3,167.42761087483626,173.95990870118067,14.581928253173828,0.4095204770565033,0.3808148205280304
26.333333333333332,171.9923848170953,172.50916891102614,18.857192993164062,0.4170568287372589,0.38808467984199524
26.366666666666667,175.81259186277273,168.27299102341266,17.729148864746094,0.44674378633499146,0.42238807678222656
26.4,178.3429650104857,175.98622501245393,7.598361968994141,0.5126883387565613,0.47431856393814087
26.433333333333334,168.77506644802054,172.13661739480864,2.5891494750976562,0.544141411781311,0.5134920477867126
26.466666666666665,172.37966931133806,172.74688537212344,5.955352783203125,0.5952975153923035,0.5669728517532349
26.5,166.58559597150412,177.78307363598034,2.962779998779297,0.5994234085083008,0.5794280171394348
26.533333333333335,167.3892071636462,170.31962482137484,2.510662078857422,0.5891064405441284,0.5833074450492859
26.566666666666666,167.3524082900307,170.76818810114327,1.2618064880371094,0.5889422297477722,0.5858666300773621
26.6,169.24027014372865,168.67481604393464,2.2913360595703125,0.5899354219436646,0.5786411762237549
26.633333333333333,173.8527445754598,165.13919306850048,0.29621124267578125,0.5848435759544373,0.5776684284210205
26.666666666666668,169.2256268631137,167.8786215646067,0.018138885498046875,0.5817700624465942,0.5725948214530945
26.7,171.32787856865468,169.701686991861,1.291656494140625,0.5837438702583313,0.5737807154655457
26.733333333333334,176.6074622456015,163.23167737155038,8.486690521240234,0.5967943668365479,0.5636968016624451
26.766666666666666,169.36146885108164,161.95150549398218,9.337596893310547,0.602444589138031,0.5598116517066956
26.8,176.50255085472048,160.30373122515036,9.031181335449219,0.5931248068809509,0.5426328182220459
26.833333333333332,174.2773394425966,150.36594174924818,4.395198822021484,0.5880071520805359,0.5373191237449646
26.866666666666667,173.08953127784926,155.81605248066387,27.136287689208984,0.5882423520088196,0.5175173878669739
26.9,173.64510647217048,158.0474833036896,33.06190490722656,0.5879514217376709,0.5149635076522827
26.933333333333334,173.52855580585722,157.63874959049681,28.63046646118164,0.587189793586731,0.5104963779449463
26.966666666666665,176.8034541648843,163.31022449632337,19.62299346923828,0.5857388377189636,0.5146554708480835
27.0,174.58972264493448,156.5126500025069,15.318794250488281,0.5851758718490601,0.5143043994903564
27.033333333333335,179.63544229497475,156.8588026813543,10.782394409179688,0.5978013873100281,0.5159242153167725
27.066666666666666,176.0047012793284,153.7725677644598,12.503662109375,0.598573625087738,0.5159809589385986
27.1,172.55913191965018,151.28184203480683,9.741840362548828,0.6045912504196167,0.5123997330665588
27.133333333333333,169.06095911494955,146.51402247827204,8.881549835205078,0.6170910000801086,0.5132395029067993
27.166666666666668,168.2107696017714,141.2921622677667,8.136234283447266,0.6286908984184265,0.5133207440376282
27.2,172.03570029342504,141.58521954871202,9.998397827148438,0.6322313547134399,0.5136310458183289
27.233333333333334,169.45060788026646,134.47038133326956,12.219524383544922,0.6562982201576233,0.5178735256195068
27.266666666666666,173.0460256874311,146.27382086503536,13.891792297363281,0.6646360754966736,0.5210490822792053
27.3,171.91902824365215,146.09262184725807,11.517295837402344,0.6690157651901245,0.521819531917572
27.333333333333332,171.61239307320068,148.53362869957684,10.409164428710938,0.6711248159408569,0.5240328311920166
27.366666666666667,173.97922041954592,145.55598439121425,10.57607650756836,0.6676803827285767,0.5266077518463135
27.4,179.6398993120003,133.11507496228856,7.372570037841797,0.6604684591293335,0.5192472338676453
27.433333333333334,177.8854987519785,129.07813719175408,0.6627845764160156,0.6514017581939697,0.5090156197547913
27.466666666666665,176.34969116869075,136.59492385098653,2.325897216796875,0.6448814272880554,0.5052275657653809
27.5,177.4582947122199,139.85085252851954,4.172573089599609,0.6393382549285889,0.5026815533638
27.533333333333335,177.9489170377417,140.64223052162862,5.365638732910156,0.6339680552482605,0.4957124888896942
27.566666666666666,178.56854670827178,141.1283636480962,6.434440612792969,0.6311514973640442,0.4905943274497986
27.6,177.67252397881603,143.00845258721156,3.0003929138183594,0.6263364553451538,0.49021121859550476
27.633333333333333,178.03829287616693,147.16485892683488,4.989643096923828,0.6246142983436584,0.4848099648952484
27.666666666666668,178.24116558717472,143.40585373201233,6.0271453857421875,0.6244869232177734,0.4845241606235504
27.7,176.496381909675,141.10934567254654,6.303596496582031,0.622768759727478,0.4788045287132263
27.733333333333334,174.77415491932237,142.70359899919373,7.6006317138671875,0.6198354959487915,0.47862979769706726
27.766666666666666,174.4594622325991,144.15845544154598,5.937461853027344,0.6202124357223511,0.48014429211616516
27.8,176.31400844337554,141.68809687877226,6.357574462890625,0.6200954914093018,0.48066484928131104
27.833333333333332,176.36111312220697,142.23434214010098,3.5413169860839844,0.6206475496292114,0.48125478625297546
27.866666666666667,176.39678856370966,140.94959651783458,12.664108276367188,0.6165837049484253,0.481351375579834
27.9,178.6435767308857,148.18522312799996,13.842391967773438,0.617357611656189,0.48184677958488464
27.933333333333334,178.1094004411169,148.67299513802666,13.69375228881836,0.616943359375,0.48177942633628845
27.966666666666665,175.0831153743398,144.97537908962533,20.1611328125,0.6139228343963623,0.4816281497478485
28.0,170.88047007900732,147.3024369725343,15.470733642578125,0.614631712436676,0.4802490472793579
28.033333333333335,169.67968646246007,138.45359795158572,18.016948699951172,0.6151610016822815,0.4770882725715637
28.066666666666666,170.20039471219138,139.73756653547184,18.410720825195312,0.6156314611434937,0.4769257605075836
28.1,169.65371319793763,144.4301792437523,14.574851989746094,0.6166880130767822,0.4798990786075592
28.133333333333333,169.59017867714616,157.26495286063965,12.402973175048828,0.6182027459144592,0.4861854612827301
28.166666666666668,173.41249823502835,158.00519339971507,14.312639236450195,0.6212525963783264,0.4858340919017792
28.2,176.36502965321242,157.459404390452,14.064655303955078,0.6258830428123474,0.4861895740032196
28.233333333333334,177.27467546642836,158.94626114500588,11.158113479614258,0.6257875561714172,0.488210529088974
28.266666666666666,179.20930201385877,159.25452359875314,9.81119155883789,0.6255939602851868,0.4899567663669586
28.3,179.89413621450333,159.9429207722012,9.34661865234375,0.6259186267852783,0.48965689539909363
28.333333333333332,176.12670789699393,161.73101142648343,7.695636749267578,0.6257553696632385,0.4912053942680359
28.366666666666667,171.81317392595614,161.88402950083906,8.765239715576172,0.6205543279647827,0.49144411087036133
28.4,173.68651653808774,160.42461666804218,7.510566711425781,0.6195274591445923,0.4923970103263855
28.433333333333334,174.06044228825772,159.05894934453866,7.521686553955078,0.6192904114723206,0.49345076084136963
28.466666666666665,173.39160352954974,158.85719172633605,7.926120758056641,0.6151784062385559,0.4938279986381531
28.5,171.70159272487794,163.7516250772655,7.589359283447266,0.6106676459312439,0.493782103061676
28.533333333333335,172.4973182925596,157.01473000663532,7.516880035400391,0.6092989444732666,0.4936484694480896
28.566666666666666,171.5365696020542,155.62639990203564,7.398796081542969,0.6052307486534119,0.49025073647499084
28.6,168.0221794133573,155.80801001057185,6.753597259521484,0.6002545952796936,0.4825802147388458
28.633333333333333,166.30557406816357,153.84059703788165,6.063404083251953,0.5990828275680542,0.4833674728870392
28.666666666666668,167.24380062669775,153.12729706691644,6.158561706542969,0.5983120203018188,0.48092594742774963
28.7,168.11176447055476,150.52435109384578,5.701580047607422,0.5934906005859375,0.47895246744155884
28.733333333333334,169.79981590039907,151.10673170398496,5.746021270751953,0.5878387093544006,0.4781489670276642
28.766666666666666,171.97608554788394,153.87680994398625,6.1328887939453125,0.5749800801277161,0.46919500827789307
28.8,170.42390689012072,155.26594088560694,6.134490966796875,0.5745818614959717,0.4676085412502289
28.833333333333332,171.99165750751456,160.96206636018266,6.1440277099609375,0.5698541402816772,0.465793251991272
28.866666666666667,172.83387566237914,162.35459878097853,5.633449554443359,0.5681827664375305,0.46668490767478943
28.9,174.03862083538252,163.16635358511033,5.580329895019531,0.5668376088142395,0.46750202775001526
28.933333333333334,177.25033355588732,164.76037426567717,4.995765686035156,0.5635864734649658,0.4642888307571411
28.966666666666665,179.84377998641204,167.2200195368733,5.058460235595703,0.5602092146873474,0.4597729742527008
29.0,179.8310738331612,168.0374670862956,5.083980560302734,0.5604091286659241,0.45842233300209045
