time,Roll,Pitch,Yaw
17:38:54.395,-99.43,57.86,2.0
17:38:54.428,-32.63,55.78,8.0
17:38:54.430,33.34,52.97,15.0
17:38:54.455,99.13,49.66,21.0
17:38:54.484,165.77,46.0,2.0
17:38:54.514,161.69,42.29,3.0
17:38:54.604,159.13,38.83,3.0
17:38:54.606,157.82,35.54,3.0
17:38:54.607,157.59,32.71,3.0
17:38:54.669,157.91,30.5,3.0
17:38:54.724,159.0,29.27,3.0
17:38:54.725,160.62,29.28,3.0
17:38:54.754,162.15,29.84,3.0
17:38:54.784,164.13,31.1,3.0
17:38:54.844,165.92,32.56,3.0
17:38:54.874,166.86,33.84,3.0
17:38:54.904,167.51,34.71,3.0
17:38:54.934,168.39,35.7,3.0
17:38:54.964,168.79,36.44,3.0
17:38:55.025,169.1,37.19,3.0
17:38:55.027,169.56,37.9,3.0
17:38:55.055,169.75,38.6,3.0
17:38:55.114,169.8,39.33,3.0
17:38:55.144,169.85,40.06,3.0
17:38:55.174,169.86,40.82,3.0
17:38:55.204,169.86,41.62,3.0
17:38:55.234,169.85,42.44,3.0
17:38:55.294,169.87,43.36,3.0
17:38:55.325,169.99,44.46,3.0
17:38:55.354,170.39,45.8,3.0
17:38:55.388,171.17,47.46,2.0
17:38:55.416,172.6,49.45,2.0
17:38:55.476,102.9,51.74,1.0
17:38:55.504,34.1,54.34,79.0
17:38:55.535,-33.99,56.94,1.0
17:38:55.564,-102.03,59.27,
17:38:55.594,-170.43,61.24,
17:38:55.624,-167.6,62.88,
17:38:55.656,-166.22,64.03,
17:38:55.685,-167.09,64.67,
17:38:55.744,-97.99,64.82,1.0
17:38:55.744,-31.18,64.11,8.0
17:38:55.804,33.92,62.25,14.0
17:38:55.834,98.46,59.15,21.0
17:38:55.864,163.56,54.94,2.0
17:38:55.894,157.78,49.76,3.0
17:38:55.956,153.52,43.97,3.0
17:38:55.984,150.45,37.85,3.0
17:38:55.985,148.11,31.85,3.0
17:38:56.044,146.31,26.27,3.0
17:38:56.074,144.91,21.67,3.0
17:38:56.104,143.94,18.51,3.0
17:38:56.134,143.76,17.13,3.0
17:38:56.164,144.48,17.31,3.0
17:38:56.194,145.92,18.51,3.0
17:38:56.224,148.09,20.36,3.0
17:38:56.284,151.0,22.64,3.0
17:38:56.315,154.4,24.75,3.0
17:38:56.345,157.2,26.49,3.0
17:38:56.376,159.58,28.29,3.0
17:38:56.406,161.68,29.96,3.0
17:38:56.435,163.27,31.21,3.0
17:38:56.494,164.04,32.26,3.0
17:38:56.526,164.8,33.25,3.0
17:38:56.555,165.37,34.07,3.0
17:38:56.585,165.52,34.79,3.0
17:38:56.614,165.46,35.51,3.0
17:38:56.644,165.41,36.23,3.0
17:38:56.674,165.36,36.96,3.0
17:38:56.734,165.37,37.73,3.0
17:38:56.765,165.45,38.57,3.0
17:38:56.794,165.57,39.5,3.0
17:38:56.828,165.7,40.48,3.0
17:38:56.854,165.87,41.56,3.0
17:38:56.884,166.13,42.74,3.0
17:38:56.947,166.5,44.04,3.0
17:38:56.974,167.04,45.5,3.0
17:38:57.004,167.78,47.17,3.0
17:38:57.035,168.82,49.02,3.0
17:38:57.065,170.35,51.09,2.0
17:38:57.096,172.51,53.33,2.0
17:38:57.124,103.26,55.7,1.0
17:38:57.155,34.74,58.02,80.0
17:38:57.214,-33.4,60.12,1.0
17:38:57.244,-101.77,61.79,
17:38:57.274,-170.68,63.04,
17:38:57.305,-168.61,63.82,
17:38:57.334,-168.44,64.06,
17:38:57.398,-170.32,63.76,
17:38:57.398,-101.93,62.91,
17:38:57.454,-35.39,61.17,8.0
17:38:57.484,29.94,58.37,14.0
17:38:57.515,95.12,54.45,21.0
17:38:57.546,160.86,49.56,2.0
17:38:57.575,155.37,43.81,3.0
17:38:57.604,150.93,37.52,3.0
17:38:57.634,147.55,31.1,3.0
17:38:57.664,145.32,25.12,3.0
17:38:57.724,144.27,20.1,3.0
17:38:57.754,144.39,16.53,3.0
17:38:57.785,146.13,14.82,3.0
17:38:57.813,149.02,14.46,3.0
17:38:57.847,152.32,15.25,3.0
17:38:57.963,155.55,16.83,3.0
17:38:57.965,159.04,18.67,3.0
17:38:57.965,161.56,20.19,3.0
17:38:57.993,163.44,21.77,3.0
17:38:58.023,165.15,23.27,3.0
17:38:58.054,166.58,24.44,3.0
17:38:58.173,167.21,25.42,3.0
17:38:58.174,167.71,26.32,3.0
17:38:58.175,167.98,27.11,3.0
17:38:58.205,167.91,27.84,3.0
17:38:58.264,167.8,28.64,3.0
17:38:58.264,167.83,29.49,3.0
17:38:58.293,167.99,30.41,3.0
17:38:58.355,168.23,31.41,3.0
17:38:58.384,168.52,32.45,3.0
17:38:58.414,168.7,33.46,3.0
17:38:58.473,168.72,34.46,3.0
17:38:58.474,168.55,35.43,3.0
17:38:58.504,168.34,36.42,2.0
17:38:58.563,168.03,37.42,2.0
17:38:58.564,167.65,38.49,1.0
17:38:58.623,167.3,39.69,7.0
17:38:58.655,167.14,41.11,3.0
17:38:58.683,167.24,42.73,4.0
17:38:58.713,167.92,44.68,7.0
17:38:58.743,169.34,47.01,1.0
17:38:58.773,171.38,49.64,1.0
17:38:58.803,173.82,52.15,1.0
17:38:58.863,104.21,54.41,2.0
17:38:58.893,34.12,56.24,25.0
17:38:58.923,35.07,57.45,27.0
17:38:58.953,34.88,57.78,27.0
17:38:58.983,33.64,57.32,26.0
17:38:59.013,103.41,56.05,2.0
17:38:59.045,172.25,53.84,1.0
17:38:59.075,168.43,50.5,8.0
17:38:59.103,164.17,46.21,1.0
17:38:59.133,159.71,41.11,2.0
17:38:59.193,155.51,35.24,2.0
17:38:59.253,151.75,28.87,3.0
17:38:59.254,148.67,22.43,3.0
17:38:59.283,146.5,16.4,3.0
17:38:59.343,145.21,11.55,3.0
17:38:59.344,144.96,8.5,34.0
17:38:59.406,146.61,7.44,34.0
17:38:59.433,150.09,7.72,34.0
17:38:59.463,154.26,9.45,34.0
17:38:59.495,158.75,11.83,3.0
17:38:59.525,162.45,13.93,3.0
17:38:59.553,164.77,15.72,3.0
17:38:59.613,165.93,17.58,3.0
17:38:59.614,166.36,18.96,3.0
17:38:59.673,166.25,20.02,3.0
17:38:59.703,166.4,21.15,3.0
17:38:59.735,166.39,22.12,2.0
17:38:59.793,165.97,23.04,2.0
17:38:59.823,165.63,23.96,1.0
17:38:59.824,165.44,24.87,7.0
17:38:59.883,165.35,25.8,3.0
17:38:59.943,165.29,26.78,4.0
17:38:59.945,165.13,27.83,5.0
17:38:59.973,164.95,29.03,6.0
17:39:00.003,164.82,30.51,8.0
17:39:00.063,164.82,32.27,9.0
17:39:00.093,165.09,34.39,1.0
17:39:00.123,165.89,36.88,1.0
17:39:00.156,167.09,39.68,1.0
17:39:00.213,168.46,42.56,2.0
17:39:00.214,169.85,45.27,2.0
17:39:00.277,170.94,47.4,3.0
17:39:00.305,171.48,48.84,3.0
17:39:00.334,171.38,49.49,3.0
17:39:00.368,170.82,48.92,3.0
17:39:00.395,169.81,47.29,3.0
17:39:00.424,168.42,44.84,3.0
17:39:00.454,166.59,41.37,3.0
17:39:00.484,164.17,36.79,2.0
17:39:00.545,161.22,31.51,2.0
17:39:00.575,158.09,25.58,1.0
17:39:00.606,155.16,19.1,1.0
17:39:00.635,152.68,12.46,9.0
17:39:00.665,151.06,6.21,76.0
17:39:00.694,150.3,0.9,14.0
17:39:00.724,149.92,-2.89,2.0
17:39:00.789,149.99,-4.76,2.0
17:39:00.814,150.65,-4.93,3.0
17:39:00.846,151.56,-4.03,2.0
17:39:00.874,152.95,-2.24,2.0
17:39:00.904,154.89,-0.09,1.0
17:39:00.934,157.07,1.89,74.0
17:39:00.965,158.49,3.7,4.0
17:39:00.994,159.51,5.64,6.0
17:39:01.056,160.03,7.37,8.0
17:39:01.085,160.06,8.82,10.0
17:39:01.115,159.56,10.09,1.0
17:39:01.145,159.4,11.31,1.0
17:39:01.206,159.28,12.42,1.0
17:39:01.234,159.02,13.51,1.0
17:39:01.295,158.77,14.6,1.0
17:39:01.296,158.6,15.73,1.0
17:39:01.325,158.49,16.92,1.0
17:39:01.355,158.42,18.15,2.0
17:39:01.385,158.3,19.46,2.0
17:39:01.414,158.12,20.88,2.0
17:39:01.445,157.89,22.44,2.0
17:39:01.506,157.66,24.28,2.0
17:39:01.536,157.51,26.45,2.0
17:39:01.565,157.59,29.03,2.0
17:39:01.596,157.97,32.04,3.0
17:39:01.625,158.42,35.44,3.0
17:39:01.655,159.06,38.9,3.0
17:39:01.685,159.56,42.09,4.0
17:39:01.715,159.94,44.76,4.0
17:39:01.773,159.82,46.74,4.0
17:39:01.835,159.31,47.72,4.0
17:39:01.835,158.51,47.41,4.0
17:39:01.864,157.71,46.02,4.0
17:39:01.895,156.5,43.48,4.0
17:39:01.924,154.92,39.62,3.0
17:39:01.985,152.81,34.55,3.0
17:39:01.985,150.28,28.64,2.0
17:39:02.046,147.59,21.91,2.0
17:39:02.076,144.94,14.63,2.0
17:39:02.105,142.8,7.18,17.0
17:39:02.135,141.59,0.11,14.0
17:39:02.165,141.01,-5.68,1.0
17:39:02.195,140.98,-9.57,1.0
17:39:02.226,141.87,-11.21,
17:39:02.255,143.55,-11.14,
17:39:02.315,145.64,-9.78,1.0
17:39:02.344,148.05,-7.69,1.0
17:39:02.373,150.8,-5.45,1.0
17:39:02.404,152.78,-3.71,1.0
17:39:02.436,153.89,-1.94,1.0
17:39:02.468,154.63,-0.15,2.0
17:39:02.524,154.96,1.35,22.0
17:39:02.554,154.48,2.59,23.0
17:39:02.584,154.06,3.84,24.0
17:39:02.615,153.73,5.0,26.0
17:39:02.643,153.23,6.17,27.0
17:39:02.674,152.75,7.44,28.0
17:39:02.708,152.56,8.78,29.0
17:39:02.765,152.48,10.16,3.0
17:39:02.794,152.48,11.58,3.0
17:39:02.826,152.48,13.01,3.0
17:39:02.856,152.37,14.46,3.0
17:39:02.885,152.11,15.97,3.0
17:39:02.916,151.84,17.58,3.0
17:39:02.946,151.62,19.39,3.0
17:39:03.006,151.48,21.46,3.0
17:39:03.007,151.47,23.8,3.0
17:39:03.065,151.69,26.48,4.0
17:39:03.095,152.15,29.52,4.0
17:39:03.126,152.59,32.98,4.0
17:39:03.155,153.28,36.62,4.0
17:39:03.215,153.89,40.09,4.0
17:39:03.215,154.39,43.19,5.0
17:39:03.247,154.43,45.73,5.0
17:39:03.304,154.18,47.09,5.0
17:39:03.335,153.5,47.03,5.0
17:39:03.366,152.53,45.63,4.0
17:39:03.395,151.09,42.85,4.0
17:39:03.425,149.45,38.52,4.0
17:39:03.455,147.51,32.98,3.0
17:39:03.485,145.13,26.52,3.0
17:39:03.545,142.73,19.3,2.0
17:39:03.575,140.76,11.59,2.0
17:39:03.605,139.67,4.24,19.0
17:39:03.634,139.66,-2.06,1.0
17:39:03.666,140.63,-6.38,1.0
17:39:03.694,142.58,-8.36,1.0
17:39:03.724,144.85,-8.69,1.0
17:39:03.784,147.38,-7.48,1.0
17:39:03.814,149.9,-5.25,1.0
17:39:03.846,152.02,-3.05,1.0
17:39:03.875,153.03,-1.36,2.0
17:39:03.905,153.86,0.53,24.0
17:39:03.935,154.3,2.1,25.0
17:39:03.964,154.1,3.24,27.0
17:39:03.994,153.84,4.26,29.0
17:39:04.056,154.08,5.38,30.0
17:39:04.085,154.18,6.45,31.0
17:39:04.115,153.99,7.53,32.0
17:39:04.145,154.0,8.71,33.0
17:39:04.175,154.21,9.95,34.0
17:39:04.205,154.35,11.19,3.0
17:39:04.235,154.4,12.45,3.0
17:39:04.265,154.43,13.77,3.0
17:39:04.295,154.4,15.07,3.0
17:39:04.357,154.25,16.38,4.0
17:39:04.385,154.01,17.74,4.0
17:39:04.415,153.73,19.18,4.0
17:39:04.445,153.44,20.79,4.0
17:39:04.475,153.24,22.71,4.0
17:39:04.505,153.24,24.99,4.0
17:39:04.536,153.56,27.68,4.0
17:39:04.595,154.01,30.92,4.0
17:39:04.625,154.56,34.5,5.0
17:39:04.655,155.1,37.9,5.0
17:39:04.685,155.64,40.9,5.0
17:39:04.715,155.91,43.38,5.0
17:39:04.745,155.85,44.75,5.0
17:39:04.775,155.59,44.73,5.0
17:39:04.834,155.08,43.63,5.0
17:39:04.866,153.92,41.3,5.0
17:39:04.895,152.28,37.55,4.0
17:39:04.925,150.35,32.68,4.0
17:39:04.955,148.1,26.99,4.0
17:39:04.984,145.62,20.53,3.0
17:39:05.015,143.17,13.57,3.0
17:39:05.045,140.9,6.49,30.0
17:39:05.105,139.19,-0.25,2.0
17:39:05.135,138.1,-6.12,2.0
17:39:05.166,137.73,-10.34,
17:39:05.196,138.66,-12.39,
17:39:05.225,141.09,-12.57,
17:39:05.255,144.38,-11.39,
17:39:05.285,148.03,-9.0,2.0
17:39:05.315,151.78,-6.24,2.0
17:39:05.378,154.21,-3.85,3.0
17:39:05.436,155.27,-1.59,3.0
17:39:05.437,155.66,0.61,34.0
17:39:05.465,155.39,2.4,36.0
17:39:05.495,154.7,3.99,38.0
17:39:05.525,154.49,5.56,39.0
17:39:05.615,154.52,7.06,40.0
17:39:05.615,154.39,8.56,41.0
17:39:05.645,154.43,10.14,4.0
17:39:05.675,154.55,11.71,4.0
17:39:05.705,154.62,13.3,4.0
17:39:05.735,154.57,14.88,4.0
17:39:05.766,154.39,16.41,4.0
17:39:05.795,154.05,17.91,4.0
17:39:05.824,153.63,19.51,4.0
17:39:05.886,153.35,21.35,4.0
17:39:05.915,153.42,23.59,5.0
17:39:05.977,153.84,26.34,5.0
17:39:05.977,154.36,29.73,5.0
17:39:06.004,154.93,33.59,5.0
17:39:06.034,155.23,37.11,5.0
17:39:06.125,155.22,40.1,5.0
17:39:06.125,154.82,42.4,6.0
17:39:06.185,154.55,43.34,6.0
17:39:06.187,154.55,42.64,6.0
17:39:06.215,154.58,40.85,5.0
17:39:06.245,154.21,37.75,5.0
17:39:06.306,153.37,33.2,5.0
17:39:06.334,151.92,27.63,4.0
17:39:06.364,149.97,21.38,4.0
17:39:06.394,147.88,14.59,4.0
17:39:06.426,145.93,7.66,40.0
17:39:06.515,144.4,1.05,37.0
17:39:06.515,143.24,-4.78,3.0
17:39:06.545,142.45,-9.43,3.0
17:39:06.576,142.15,-12.53,
17:39:06.605,142.37,-13.92,
17:39:06.637,143.33,-13.72,
17:39:06.665,145.11,-12.65,
17:39:06.695,147.37,-10.85,
17:39:06.755,149.79,-8.56,3.0
17:39:06.785,152.28,-6.32,3.0
17:39:06.815,153.86,-4.28,3.0
17:39:06.874,154.68,-2.09,4.0
17:39:06.876,154.96,-0.03,4.0
17:39:06.904,154.81,1.66,44.0
17:39:06.935,154.27,3.26,45.0
17:39:06.993,154.15,4.82,46.0
17:39:07.024,153.99,6.25,47.0
17:39:07.084,153.65,7.63,49.0
17:39:07.205,153.36,9.0,50.0
17:39:07.205,153.16,10.37,5.0
17:39:07.205,152.87,11.71,5.0
17:39:07.206,152.65,13.1,5.0
17:39:07.295,152.14,16.05,5.0
17:39:07.295,151.78,17.61,5.0
17:39:07.325,151.43,19.29,5.0
17:39:07.389,151.12,21.14,5.0
17:39:07.389,151.0,23.32,5.0
17:39:07.415,151.18,25.91,6.0
17:39:07.475,151.7,28.97,6.0
17:39:07.535,152.32,32.63,6.0
17:39:07.535,152.99,36.62,6.0
17:39:07.565,153.51,40.25,6.0
17:39:07.595,153.97,43.42,7.0
17:39:07.625,154.11,45.86,7.0
17:39:07.685,154.17,46.96,7.0
17:39:07.714,154.14,46.51,7.0
17:39:07.746,154.02,44.95,6.0
17:39:07.776,153.24,42.02,6.0
17:39:07.805,151.72,37.62,6.0
17:39:07.835,149.61,32.05,5.0
17:39:07.864,147.21,25.74,5.0
17:39:07.894,144.88,18.84,5.0
17:39:07.955,143.4,12.4,4.0
17:39:07.985,143.07,8.27,46.0
17:39:08.016,143.74,6.79,45.0
17:39:08.044,145.39,7.13,44.0
17:39:08.074,146.64,9.21,45.0
17:39:08.105,147.25,12.3,4.0
17:39:08.135,148.33,14.82,4.0
17:39:08.165,148.92,16.22,4.0
17:39:08.226,148.75,17.49,4.0
17:39:08.255,149.24,18.51,4.0
17:39:08.284,149.89,19.27,5.0
17:39:08.314,149.63,19.74,5.0
17:39:08.345,149.28,20.33,5.0
17:39:08.375,148.88,20.86,5.0
17:39:08.435,148.22,21.47,5.0
17:39:08.644,147.51,22.18,5.0
17:39:08.645,146.8,23.06,5.0
17:39:08.645,145.97,24.06,5.0
17:39:08.646,145.08,25.23,5.0
17:39:08.675,142.81,30.47,5.0
17:39:08.675,142.56,33.11,5.0
17:39:08.737,142.62,36.22,5.0
17:39:08.797,142.7,39.91,5.0
17:39:08.798,142.51,43.74,5.0
17:39:08.825,142.06,47.18,5.0
17:39:08.855,141.49,50.01,5.0
17:39:08.914,140.94,52.0,5.0
17:39:08.915,141.01,52.63,5.0
17:39:08.976,141.73,51.89,5.0
17:39:09.006,142.31,49.87,5.0
17:39:09.035,142.43,46.49,4.0
17:39:09.064,142.1,41.91,4.0
17:39:09.094,141.11,36.41,4.0
17:39:09.126,139.83,30.26,4.0
17:39:09.154,138.98,23.85,4.0
17:39:09.216,138.44,17.44,3.0
17:39:09.245,137.99,11.2,3.0
17:39:09.275,137.6,5.4,36.0
17:39:09.304,137.11,0.39,36.0
17:39:09.335,136.51,-3.62,3.0
17:39:09.485,136.21,-6.38,3.0
17:39:09.485,136.31,-7.76,3.0
17:39:09.548,136.74,-7.74,3.0
17:39:09.548,137.72,-6.57,3.0
17:39:09.548,139.48,-4.7,4.0
17:39:09.549,141.83,-2.83,4.0
17:39:09.637,144.53,-1.05,4.0
17:39:09.638,148.01,0.76,43.0
17:39:09.665,151.57,2.23,44.0
17:39:09.695,153.74,3.49,45.0
17:39:09.728,154.72,5.1,46.0
17:39:09.755,155.49,6.84,47.0
17:39:09.785,155.1,8.28,49.0
17:39:09.815,153.97,9.76,50.0
17:39:09.845,153.49,11.28,5.0
17:39:09.939,153.26,12.71,5.0
17:39:09.995,152.58,14.07,5.0
17:39:09.996,151.93,15.45,5.0
17:39:09.997,151.34,16.83,5.0
17:39:10.055,150.66,18.23,5.0
17:39:10.056,150.15,19.68,5.0
17:39:10.117,149.63,21.26,5.0
17:39:10.145,149.06,23.0,5.0
17:39:10.174,148.52,25.04,6.0
17:39:10.301,147.98,27.43,6.0
17:39:10.301,147.54,30.22,6.0
17:39:10.301,147.28,33.37,6.0
17:39:10.301,147.35,36.91,6.0
17:39:10.385,147.94,40.73,6.0
17:39:10.416,148.78,44.71,7.0
17:39:10.445,149.8,48.64,7.0
17:39:10.445,150.67,51.95,7.0
17:39:10.475,151.41,54.47,7.0
17:39:10.505,151.6,56.05,8.0
17:39:10.535,151.54,56.23,8.0
17:39:10.567,151.19,54.76,8.0
17:39:10.595,150.57,52.08,7.0
17:39:10.655,149.29,47.86,7.0
17:39:10.685,147.48,41.96,7.0
17:39:10.715,145.08,34.8,7.0
17:39:10.745,142.11,26.76,6.0
17:39:10.775,138.95,18.03,6.0
17:39:10.838,136.09,9.36,64.0
17:39:10.865,134.5,1.91,62.0
17:39:10.925,134.17,-3.51,6.0
17:39:10.925,135.61,-6.58,6.0
17:39:10.956,138.12,-7.92,6.0
17:39:10.985,141.01,-7.28,6.0
17:39:11.014,144.02,-5.64,6.0
17:39:11.134,145.93,-3.86,6.0
17:39:11.135,146.58,-2.2,6.0
17:39:11.136,146.73,-0.17,6.0
17:39:11.255,146.52,1.65,66.0
17:39:11.285,145.44,3.33,67.0
17:39:11.285,144.72,5.06,68.0
17:39:11.286,143.95,6.79,69.0
17:39:11.314,142.55,10.44,7.0
17:39:11.375,142.14,12.3,7.0
17:39:11.405,141.87,14.17,7.0
17:39:11.434,141.77,16.05,7.0
17:39:11.464,141.6,17.95,7.0
17:39:11.495,141.26,19.88,7.0
17:39:11.525,140.75,21.92,7.0
17:39:11.556,140.15,24.16,7.0
17:39:11.615,139.41,26.61,7.0
17:39:11.645,138.65,29.34,7.0
17:39:11.675,137.83,32.33,7.0
17:39:11.705,136.98,35.6,8.0
17:39:11.735,136.05,39.16,8.0
17:39:11.796,134.86,42.88,8.0
17:39:11.891,133.37,46.57,8.0
17:39:11.891,131.65,49.95,8.0
17:39:11.891,130.06,52.91,8.0
17:39:11.915,128.83,55.13,8.0
17:39:11.945,128.41,56.34,8.0
17:39:11.975,128.88,56.13,8.0
17:39:12.034,129.99,54.5,8.0
17:39:12.065,131.13,51.26,8.0
17:39:12.095,131.94,46.42,8.0
17:39:12.124,132.29,40.26,8.0
17:39:12.155,131.92,33.25,8.0
17:39:12.184,131.02,25.66,7.0
17:39:12.244,129.91,17.74,7.0
17:39:12.273,129.07,9.98,79.0
17:39:12.306,128.95,3.09,78.0
17:39:12.335,129.74,-2.03,7.0
17:39:12.366,131.6,-4.97,7.0
17:39:12.395,134.37,-6.26,7.0
17:39:12.425,137.58,-5.69,7.0
17:39:12.485,140.98,-4.01,7.0
17:39:12.515,143.38,-2.2,7.0
17:39:12.545,144.81,-0.51,8.0
17:39:12.575,145.85,1.45,82.0
17:39:12.605,146.06,3.19,84.0
17:39:12.665,145.34,4.85,85.0
17:39:12.695,144.86,6.56,86.0
17:39:12.695,144.46,8.25,87.0
17:39:12.725,143.67,10.02,8.0
17:39:12.815,143.14,11.87,8.0
17:39:12.816,142.76,13.77,9.0
17:39:12.845,142.51,15.73,9.0
17:39:12.875,142.46,17.7,9.0
17:39:12.905,142.41,19.69,9.0
17:39:12.936,142.26,21.78,9.0
17:39:12.995,142.04,24.01,9.0
17:39:13.025,141.82,26.44,9.0
17:39:13.055,141.65,29.13,9.0
17:39:13.114,141.57,32.12,9.0
17:39:13.174,141.69,35.45,1.0
17:39:13.175,142.03,39.19,1.0
17:39:13.175,142.17,43.31,1.0
17:39:13.235,142.26,47.36,1.0
17:39:13.265,142.09,50.88,1.0
17:39:13.295,141.7,53.67,1.0
17:39:13.325,140.76,55.51,1.0
17:39:13.358,139.88,55.61,1.0
17:39:13.385,139.13,54.05,1.0
17:39:13.415,138.54,51.1,1.0
17:39:13.475,137.75,46.58,1.0
17:39:13.505,136.77,40.48,1.0
17:39:13.536,135.3,33.42,1.0
17:39:13.565,133.28,25.71,1.0
17:39:13.625,130.94,17.49,1.0
17:39:13.625,128.6,9.25,99.0
17:39:13.655,126.79,1.51,98.0
17:39:13.685,125.78,-4.81,9.0
17:39:13.747,125.52,-9.0,9.0
17:39:13.775,126.54,-10.67,
17:39:13.806,128.91,-10.58,
17:39:13.865,132.32,-8.8,9.0
17:39:13.865,135.85,-6.11,1.0
17:39:13.895,139.36,-3.24,1.0
17:39:13.956,141.6,-0.77,1.0
17:39:13.985,142.78,1.84,10.0
17:39:14.014,143.08,4.2,10.0
17:39:14.045,142.88,6.19,10.0
17:39:14.074,142.29,7.89,10.0
17:39:14.105,142.1,9.48,10.0
17:39:14.136,141.78,10.95,1.0
17:39:14.196,141.31,12.42,1.0
17:39:14.224,141.0,13.9,1.0
17:39:14.254,140.75,15.41,1.0
17:39:14.284,140.44,16.97,1.0
17:39:14.315,140.23,18.57,1.0
17:39:14.376,139.9,20.21,1.0
17:39:14.377,139.49,21.94,1.0
17:39:14.437,138.98,23.79,1.0
17:39:14.437,138.47,25.78,1.0
17:39:14.593,137.98,28.02,1.0
17:39:14.594,137.47,30.65,1.0
17:39:14.595,137.02,33.65,1.0
17:39:14.647,136.79,37.03,1.0
17:39:14.648,136.55,40.79,1.0
17:39:14.648,136.23,44.79,1.0
17:39:14.704,136.03,48.59,1.0
17:39:14.734,135.82,51.89,1.0
17:39:14.764,135.57,54.61,1.0
17:39:14.796,135.38,56.53,1.0
17:39:14.824,135.33,57.33,1.0
17:39:14.856,135.37,56.82,1.0
17:39:14.885,135.4,55.16,1.0
17:39:14.915,135.17,52.14,1.0
17:39:14.944,134.67,47.7,1.0
17:39:15.005,133.81,42.13,1.0
17:39:15.037,132.52,35.67,1.0
17:39:15.065,131.08,28.42,1.0
17:39:15.095,129.59,20.59,1.0
17:39:15.125,128.15,12.5,1.0
17:39:15.156,126.94,4.66,10.0
17:39:15.186,126.39,-1.85,1.0
17:39:15.250,126.46,-6.08,1.0
17:39:15.274,127.62,-7.84,1.0
17:39:15.305,129.46,-7.6,1.0
17:39:15.334,131.99,-5.43,1.0
17:39:15.365,134.52,-2.22,1.0
17:39:15.395,136.25,0.8,11.0
17:39:15.426,136.9,3.52,11.0
17:39:15.454,137.27,6.24,11.0
17:39:15.484,137.02,8.54,11.0
17:39:15.545,136.26,10.48,1.0
17:39:15.574,135.93,12.35,1.0
17:39:15.604,135.83,14.08,1.0
17:39:15.635,135.49,15.77,1.0
